fruit,longueur,largeur,r,v,b,sucre,eau,fibres
banane,23.296235621003234,-4.431353760831043,234.4482939587402,179.56833930843948,-3.04376887069869,7.822943272456828,75.12697611151917,1.1338650751110237
banane#,17.291653942062382,3.174436541643644,209.0,182.0,6.0,5.0,75.8,2.0
banane#,20.0,3.0,204.94336472459386,180.90961678999673,20.792687890654825,5.0,75.8,2.0
banane,17.495816581002646,4.128629175928913,247.95606281210632,137.85778834974755,-28.816143491006365,-0.2575713591159152,77.92080564692115,1.8327736208696568
banane#fin~,20.611664440549493,2.437596298649664,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus rouge~,20.0,3.0,249.06856235965677,198.86798403309584,3.6012928619957685,5.0,75.8,2.0
banane,14.389326381870013,-9.002552819192424,213.34212607062236,179.963060327933,19.389075603491676,4.970880063825198,78.41974749977064,2.113200352180927
banane#,15.840575378628188,2.5993305640085973,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus vert~,20.0,3.0,209.69395815659485,204.7518495852467,-1.2561211622146313,5.0,75.8,2.0
banane,18.7696821872347,5.805654002054951,213.73998599038393,198.37571021620937,-24.296460941100385,7.681484162913533,83.40550495224484,1.4158658515972151
banane#fin~,19.168282505864564,2.123064832485018,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus vert~plus bleu~,20.0,3.0,211.15135106965212,215.17471527940526,28.314729022816504,5.0,75.8,2.0
banane,27.24267552311074,-1.717267385806231,178.78832213807797,147.39952404937782,-2.669065946051223,3.1163133591133105,74.7392776093859,2.063461970067237
banane#,23.829294046702593,3.3273792199984022,209.0,182.0,6.0,5.0,75.8,2.0
banane#,20.0,3.0,221.9300382859436,200.53889229791204,1.5068535153361369,5.0,75.8,2.0
banane,20.253741194202746,3.6248285821104536,208.32400157164153,201.74818779470772,21.542191516204035,4.519736047922669,74.76109180856167,1.7099339531836235
banane#,22.96053124581085,3.4894228292733454,209.0,182.0,6.0,5.0,75.8,2.0
tomate#petit~large~,1.0984985182996478,17.746124250442957,222.0,41.0,22.0,220.0,94.0,1.2
tomate#,10.0,10.0,218.40838348989874,30.945323377903044,14.930118645742837,220.0,94.0,1.2
tomate,17.597528688898393,13.024993326723141,195.20819054696824,23.56652622592542,30.111282546159757,218.74948897010324,95.2381989405414,0.2405853976832062
tomate#,11.232148373922195,8.98741217119888,222.0,41.0,22.0,220.0,94.0,1.2
tomate#,10.0,10.0,203.377191902005,29.364843003494677,10.737045366937108,220.0,94.0,1.2
tomate,12.168714353288578,13.579277653971864,200.26728700223708,45.46991037889133,30.08225839846706,219.53025910545787,90.7699840856037,1.5715842129345394
tomate#,13.513209497149102,10.080902899492363,222.0,41.0,22.0,220.0,94.0,1.2
tomate#moins rouge~,10.0,10.0,196.83808362618186,39.23441635377823,17.089188642524768,220.0,94.0,1.2
tomate,6.511958206841201,5.843525359349053,205.9211928945975,14.209465899417939,9.891370561128454,220.02667474591766,91.27757301477442,0.329046044204258
tomate#petit~,0.7784201103382884,11.874697761193557,222.0,41.0,22.0,220.0,94.0,1.2
tomate#moins bleu~,10.0,10.0,224.07896293853253,42.33986958130256,-0.2074072585269704,220.0,94.0,1.2
tomate,11.707596908124708,16.305058151516192,232.45290783781417,59.50695642012718,49.05912221345334,219.41364432350392,89.13810701733938,1.2056795892086722
tomate#petit~,2.0445831012351565,11.457460181854675,222.0,41.0,22.0,220.0,94.0,1.2
tomate#,10.0,10.0,204.02615846271107,25.914999192701384,12.02694804497392,220.0,94.0,1.2
tomate,13.84594502279472,20.98231306628104,227.95953170717706,49.192171369999116,40.547039409125574,220.17923771570779,94.88512746404078,1.6901926185829372
tomate#long~,17.43109055223366,7.217230084007356,222.0,41.0,22.0,220.0,94.0,1.2
tomate#,10.0,10.0,233.00577284136412,47.90081982838504,8.333961185006864,220.0,94.0,1.2
tomate,14.377782022852934,4.4469907925515715,207.4097241242577,57.86858892002856,63.98933632370614,219.86937907702452,100.84324722735373,1.1386349661102864
tomate#,7.078276081285598,14.597792999835097,222.0,41.0,22.0,220.0,94.0,1.2
tomate#,10.0,10.0,226.70426358317934,52.89070221259779,10.495865952096668,220.0,94.0,1.2
tomate,-0.362835856691726,9.388546326637513,197.13637485808593,53.26832102655646,38.71571511899574,221.4275540390441,92.94441564485184,0.5540139366464584
tomate#,14.8379796733796,5.47923262029378,222.0,41.0,22.0,220.0,94.0,1.2
tomate#,10.0,10.0,220.53780184074506,25.57390392462387,23.723802489397993,220.0,94.0,1.2
tomate,15.79999586684082,17.350440936043338,205.31495358424985,20.66806649860252,26.6141483230031,218.41062812150008,87.05326347667749,0.7258220138475218
tomate#large~,7.409929165109947,15.735108024551892,222.0,41.0,22.0,220.0,94.0,1.2
tomate#moins bleu~,10.0,10.0,215.6929413779897,60.478580312148125,-5.290920053784529,220.0,94.0,1.2
tomate,4.780104147964225,16.664408708240146,242.26756379016763,16.598627484248087,-0.9228396639592766,222.61388599383943,106.00099176236833,0.2967225169177291
tomate#petit~,3.729319941509627,10.88662987425861,222.0,41.0,22.0,220.0,94.0,1.2
tomate#plus vert~,10.0,10.0,212.7724277014357,67.92593211990983,2.9759917808648275,220.0,94.0,1.2
tomate,6.933686993294163,20.02082068932767,241.41282368278488,78.93954838163832,23.56614547458159,219.88682387359916,104.69096714871992,1.5693631169005697
tomate#long~,17.965028549545497,12.786145543171024,222.0,41.0,22.0,220.0,94.0,1.2
tomate#plus vert~,10.0,10.0,228.1910534983941,81.90716607228555,22.2941047192389,220.0,94.0,1.2
tomate,3.3492699146871416,12.292319149902742,211.81887012206246,1.5477493395321815,11.940104782339642,219.63885074059385,91.35342502602494,1.0957114445353064
tomate#,9.405660326954619,7.329209313841993,222.0,41.0,22.0,220.0,94.0,1.2
tomate#moins vert~,10.0,10.0,206.86819525159854,10.180022783544217,12.8476605909477,220.0,94.0,1.2
tomate,5.642760842006986,7.152523001663704,249.96556017117328,25.671690409957776,12.872906855964132,220.67787093233673,88.79258448821365,0.27774446592052415
tomate#,12.332935862441364,11.884149177352155,222.0,41.0,22.0,220.0,94.0,1.2
tomate#moins bleu~,10.0,10.0,207.50234926758608,30.57973795539098,-6.106545797779539,220.0,94.0,1.2
tomate,9.853776569181822,16.166359936492,204.96750892264032,49.35002577492291,34.99150871206362,219.63759972642302,85.13267904516465,1.4477438533923142
tomate#large~,7.612414501174531,15.498268584181076,222.0,41.0,22.0,220.0,94.0,1.2
tomate#plus rouge~,10.0,10.0,242.7132577708901,26.70853687786984,38.37843766062058,220.0,94.0,1.2
tomate,3.520072652200236,12.999504649960656,199.2384532503344,46.989005676644304,23.766463374231282,220.0530662008293,97.21842821688371,1.0112534454013635
tomate#,9.941277181359121,11.328195749277878,222.0,41.0,22.0,220.0,94.0,1.2
tomate#,10.0,10.0,226.70129713347384,53.24889231624544,30.745593231775175,220.0,94.0,1.2
tomate,10.187471270188608,6.554656159664628,214.64298248915154,45.69504131181574,37.4405138116151,221.7452702139879,85.23612163130444,1.2286149913598743
tomate#long~,21.20188302027838,12.526460766021042,222.0,41.0,22.0,220.0,94.0,1.2
tomate#,10.0,10.0,219.03236913774717,53.64234768340917,14.51393452414303,220.0,94.0,1.2
tomate,13.360629118315527,13.360128439855213,221.83808632080306,10.367995842805705,28.091647513299783,219.33712797236484,94.72425430432976,2.7452112011483347
tomate#long~,15.55851085664857,6.43091233966633,222.0,41.0,22.0,220.0,94.0,1.2
tomate#,10.0,10.0,241.23812249089963,60.712703145060985,30.084950925794224,220.0,94.0,1.2
tomate,-0.526344180322349,3.433375847191594,216.89239578548367,45.21692898571484,1.3351801177215918,219.68975726018172,103.6229521936837,0.5541618481159399
tomate#,11.326244380290232,9.584109987749695,222.0,41.0,22.0,220.0,94.0,1.2
tomate#plus rouge~,10.0,10.0,290.6898823631523,42.170651330888504,24.009294105159714,220.0,94.0,1.2
tomate,13.841392688748986,14.516799976466059,217.7796878627771,49.55132935590696,8.784646617991646,219.58614131467027,88.60483213498418,1.1057847884908452
tomate#long~,22.202159381047103,12.124336035739997,222.0,41.0,22.0,220.0,94.0,1.2
tomate#moins bleu~,10.0,10.0,217.27187905827077,45.157031478957535,0.9659988565818978,220.0,94.0,1.2
tomate,9.676140582991092,9.676755929029694,216.20676531677051,48.65766863325939,-17.570996520564236,221.03081073462735,89.17911453896791,1.3987275102577876
tomate#,9.146564769270208,5.678352284027099,222.0,41.0,22.0,220.0,94.0,1.2
tomate#,10.0,10.0,220.9845242707164,35.25540572889681,11.55849206431034,220.0,94.0,1.2
tomate,7.198463566273233,9.378372221425872,230.62900552895178,28.243245822876446,30.000943102865506,219.19492986892706,93.14701252202575,2.055677814377061
tomate#large~,7.565378842637282,20.05761632332039,222.0,41.0,22.0,220.0,94.0,1.2
tomate#moins rouge~,10.0,10.0,200.24918457262575,57.81848014948749,37.65938807981091,220.0,94.0,1.2
tomate,13.099975165266217,12.124750542375775,197.5896979854472,29.821332042302835,-12.302576435872936,219.27597170605378,90.29153105239031,1.2342043151158029
tomate#,11.479395777506234,12.824163632666638,222.0,41.0,22.0,220.0,94.0,1.2
tomate#plus vert~moins bleu~,10.0,10.0,226.9172941033423,78.21129303987831,-35.5550758995108,220.0,94.0,1.2
tomate,2.29028462159652,2.802937029326735,223.40108179276436,73.58642648611371,30.08367007788788,219.44670935587644,93.29920439017675,0.864239507795074
tomate#petit~,-0.14379082799009524,5.6803763431835375,222.0,41.0,22.0,220.0,94.0,1.2
tomate#moins vert~plus bleu~,10.0,10.0,202.55217868835553,14.379070203257676,47.09574065932297,220.0,94.0,1.2
tomate,10.47531842045537,16.743717796125175,233.0128738286414,55.83080507079046,22.633843743080536,219.37268796389742,92.44532515670579,1.4082006091877617
tomate#,10.102279784076606,14.990570168709612,222.0,41.0,22.0,220.0,94.0,1.2
tomate#moins rouge~plus bleu~,10.0,10.0,199.58116890075087,33.43556687966215,47.53400968671496,220.0,94.0,1.2
tomate,3.0385240750403755,15.788341342328803,224.59766813546634,37.03518266926951,13.294604204737178,218.6473302189968,82.17480947533141,1.6947553746262922
tomate#,9.574116049070742,9.67471829766666,222.0,41.0,22.0,220.0,94.0,1.2
tomate#moins rouge~moins vert~,10.0,10.0,191.1226790252001,17.364575548851015,37.77112849851302,220.0,94.0,1.2
tomate,15.274541399945234,8.731977773920747,206.51838950037424,73.43635720608796,41.58833565285457,219.85775096126696,87.91500592535654,0.4162708099358805
tomate#petit~,-1.8901029477635767,10.415269375732306,222.0,41.0,22.0,220.0,94.0,1.2
tomate#moins rouge~,10.0,10.0,192.19673032529218,27.392415827765916,14.662006407760234,220.0,94.0,1.2
tomate,11.033924050426455,7.209995044262145,212.30313755669556,-5.489087020577088,12.19732495642922,219.9123879272237,97.12258951636122,0.914133437801701
tomate#,6.561966352060029,9.175154071790864,222.0,41.0,22.0,220.0,94.0,1.2
tomate#moins vert~,10.0,10.0,241.28818551098988,20.779624194997677,24.549874383828296,220.0,94.0,1.2
tomate,7.142618401800687,4.151326651853102,192.1166473072521,50.71075388707488,38.581391043486065,220.25930041173535,95.7255305271775,2.35605244961555
tomate#fin~,10.654833892412416,1.4956533908538674,222.0,41.0,22.0,220.0,94.0,1.2
tomate#,10.0,10.0,219.37648422528514,39.82191710403456,31.87856372985258,220.0,94.0,1.2
tomate,3.463550558808622,4.9329452067186015,244.2222359613147,20.992343259177257,9.702054392564438,222.0740774996356,98.8876502224739,1.9530347340949752
tomate#,9.944658759733809,5.787620894259755,222.0,41.0,22.0,220.0,94.0,1.2
tomate#plus vert~,10.0,10.0,218.40337022923157,61.84116853186211,33.31741954806114,220.0,94.0,1.2
tomate,2.721818919836336,15.513332200300459,242.16324026891613,40.4244000058563,9.667744652180822,220.29460812603747,93.22377704386125,0.5789739309472586
tomate#long~,15.34494578475692,11.887045801051064,222.0,41.0,22.0,220.0,94.0,1.2
tomate#,10.0,10.0,229.64173749149492,36.45528630680394,41.946209210377276,220.0,94.0,1.2
tomate,14.70927830921763,8.6703323653455,232.2510101143836,41.722786308809596,42.93649330128079,220.27767316962863,94.12030843453896,1.9114732872692954
tomate#large~,9.28532062596153,19.9702397638277,222.0,41.0,22.0,220.0,94.0,1.2
tomate#,10.0,10.0,230.20069937360392,50.89835682890354,8.737718956432222,220.0,94.0,1.2
tomate,12.73793537948115,14.950682418571294,209.21232807866357,40.86937405825843,20.8771892671149,219.9487510983215,89.15185929126656,1.5531884915473615
tomate#,12.770858320110982,11.154542327240637,222.0,41.0,22.0,220.0,94.0,1.2
tomate#moins rouge~moins vert~,10.0,10.0,194.6709281353589,3.109340836170162,15.294129522163178,220.0,94.0,1.2
tomate,11.038153189680596,15.37642463650001,172.15748851165975,30.299128606971582,14.349726084783823,220.30231837557963,86.6632387516552,2.517692511042326
tomate#petit~,3.469011348617679,12.232358959087192,222.0,41.0,22.0,220.0,94.0,1.2
tomate#plus bleu~,10.0,10.0,203.41293477385133,44.5075145303059,75.65072767235597,220.0,94.0,1.2
tomate,2.499980590515092,9.589441273645914,229.99081036788854,14.213405971649365,11.731081537100813,221.15985196416045,84.09186078442266,1.4163574159813845
tomate#fin~,7.497575164284967,-2.0631024339908155,222.0,41.0,22.0,220.0,94.0,1.2
poire#fin~,8.416728802288395,0.6482853707184084,190.0,245.0,116.0,20.0,83.5,3.0
poire#moins rouge~,10.0,6.0,128.3391944507333,250.48377616981753,84.59926307623049,20.0,83.5,3.0
poire,4.5491696336455,5.98544988399933,208.55868769489751,235.6922532624529,67.93406596153616,18.18762252947194,84.72051194665171,3.6526357483217513
poire#,14.18744060753874,3.7782853379556753,190.0,245.0,116.0,20.0,83.5,3.0
poire#,10.0,6.0,198.07085680003476,275.18041833326174,151.4939762128725,20.0,83.5,3.0
poire,0.6965360201875228,5.781868264921092,180.95269949838806,295.41853298033516,181.17139873703746,20.12864158007977,88.36032487764243,2.6261129231802616
poire#petit~large~,-0.7511665791658562,11.346390914820365,190.0,245.0,116.0,20.0,83.5,3.0
poire#,10.0,6.0,204.34299365364106,231.6641702378669,146.23004907426352,20.0,83.5,3.0
poire,6.870124580738739,7.7819293286594515,209.41395467418823,225.47579706330717,173.93004025131998,19.669599497256822,87.86050127063486,3.1185280941580555
poire#petit~,4.7509857664019055,4.197914640253117,190.0,245.0,116.0,20.0,83.5,3.0
poire#plus bleu~,10.0,6.0,188.54280184606355,231.8682912207359,171.08509117727996,20.0,83.5,3.0
poire,12.791279925014903,7.044952690167634,211.26371905993915,206.78997022209245,86.6954839400492,18.692880082675224,86.91327071942638,3.0240522777712093
poire#petit~,2.7768492157571174,1.4073488144284445,190.0,245.0,116.0,20.0,83.5,3.0
poire#moins rouge~,10.0,6.0,112.08335970329756,217.35724255062223,142.519310883072,20.0,83.5,3.0
poire,6.240387137465109,2.6820407539510605,189.38609667801197,283.51616177952087,143.32721960415722,20.759178687022118,77.60000244100947,3.492614952910046
poire#,8.674760336835005,5.225064382081179,190.0,245.0,116.0,20.0,83.5,3.0
poire#,10.0,6.0,187.213285078788,209.86692053320613,124.13782027421419,20.0,83.5,3.0
poire,16.899656224549528,10.624325601558088,170.15271955977184,210.90422520842648,139.2555737944507,20.283962784373266,80.5211778709169,3.671009785905478
poire#petit~,4.46236942896312,6.898649045157405,190.0,245.0,116.0,20.0,83.5,3.0
poire#plus bleu~,10.0,6.0,156.76043883249625,270.6085565842571,168.54333334547863,20.0,83.5,3.0
poire,9.268751108893142,9.305300036326592,188.42380344846492,260.83244008989567,114.65693944890849,21.296027756859228,84.43152689599016,2.5732212601192663
poire#fin~,13.231194648456844,0.822160498836185,190.0,245.0,116.0,20.0,83.5,3.0
poire#,10.0,6.0,160.39728657316041,253.2996335418206,143.90651050448608,20.0,83.5,3.0
poire,14.015943103472136,3.0975270577198484,151.53574062856183,266.18099821022633,61.0320953132519,23.290497585742905,80.63669642011342,2.9784888594853656
poire#fin~,6.162424108731022,-1.2887222042388524,190.0,245.0,116.0,20.0,83.5,3.0
poire#,10.0,6.0,199.25020461216218,224.9272574917931,142.1957748195914,20.0,83.5,3.0
poire,3.0873428125151126,0.6618063491304067,187.38916703025285,197.55477551180837,99.8912919997027,23.678640427771725,80.25971062483056,3.4929878790579276
poire#,7.929878096238134,6.777799090125442,190.0,245.0,116.0,20.0,83.5,3.0
poire#plus rouge~,10.0,6.0,239.4498110903021,245.89335694244627,90.69972156534581,20.0,83.5,3.0
poire,4.829103011344743,2.677430458333273,147.94467563046132,232.17998818915953,104.91755725499986,22.012480993057167,89.31605405274045,2.3182536903672286
poire#,13.083711405097347,2.175467806298143,190.0,245.0,116.0,20.0,83.5,3.0
poire#moins rouge~,10.0,6.0,107.02268994007183,222.7282985901696,82.01845418833658,20.0,83.5,3.0
poire,12.498112688902099,5.562285994240732,250.05210725850594,293.2060868237557,118.56608525966321,18.81414364548942,84.53189225909458,2.5463367998129134
poire#,10.792859918337221,8.495590888567428,190.0,245.0,116.0,20.0,83.5,3.0
poire#moins rouge~,10.0,6.0,128.05994666892522,281.5519253399966,104.48911653900983,20.0,83.5,3.0
poire,7.6835166709826375,-2.858330877904452,159.94469335233853,222.63315198194204,181.33551184749436,19.873361657397684,83.53392921216258,2.552542373464202
poire#petit~,-1.8383541545871758,7.997176234383056,190.0,245.0,116.0,20.0,83.5,3.0
poire#plus rouge~plus vert~,10.0,6.0,234.33431108304805,285.259105666704,139.9678507624122,20.0,83.5,3.0
poire,18.596872226031564,7.9580175962593085,139.59783892993676,343.497177234473,147.47599719486718,17.803363608582522,90.40108609558852,3.584176189052587
poire#,5.199848260675074,4.460439864945347,190.0,245.0,116.0,20.0,83.5,3.0
poire#moins vert~,10.0,6.0,203.50779689606895,202.08603126442353,78.50233454261954,20.0,83.5,3.0
poire,9.448577240366122,-3.187524916958102,252.15718778896002,301.5597798384165,122.10163262229405,24.80429399487641,79.55185060039041,3.3322524179759547
poire#,14.246575215097199,6.439720207466422,190.0,245.0,116.0,20.0,83.5,3.0
poire#plus bleu~,10.0,6.0,188.07058502178913,260.9144370761584,185.48521712039178,20.0,83.5,3.0
poire,8.967753103132477,11.09490739510219,160.09573014284206,280.9018604397744,89.4719921755576,20.145432230982397,75.83898351669204,2.296717741377136
poire#,6.56562122513477,3.001497104039427,190.0,245.0,116.0,20.0,83.5,3.0
poire#,10.0,6.0,215.201752970764,257.50816175716903,78.85619161149623,20.0,83.5,3.0
poire,17.96673890557907,3.371774435853955,212.25619906986694,231.44897418562093,148.78543775958337,20.230006363655757,89.62397525100005,2.078132786577762
poire#,8.193025727502164,6.999668844159224,190.0,245.0,116.0,20.0,83.5,3.0
poire#moins vert~,10.0,6.0,217.65471052547045,176.45697904081277,135.5410265116135,20.0,83.5,3.0
poire,1.3473628117241958,-1.341232923573532,206.17209823257684,247.7403556101248,65.68160273786513,21.6956259048323,84.5520340365829,2.891273732187304
poire#petit~,-1.6513951711573416,3.316333998537254,190.0,245.0,116.0,20.0,83.5,3.0
poire#moins rouge~,10.0,6.0,134.6109316018439,228.6400144411801,108.75077253268569,20.0,83.5,3.0
poire,19.549030245123824,4.781666763362719,128.96345028368353,165.54240554041377,70.12697512371673,18.912368519299196,82.55169388133679,2.7749218237128384
poire#,5.946750138341959,4.658825064361332,190.0,245.0,116.0,20.0,83.5,3.0
poire#moins rouge~,10.0,6.0,137.62134501342976,218.70084831096005,86.35938046189926,20.0,83.5,3.0
poire,7.303433162737196,-1.5751893449577405,191.0597043906094,183.93100328967353,158.3224557272393,21.102125835144335,90.81282711148222,2.018705940605682
poire#fin~,12.37116383546169,0.6528956621280404,190.0,245.0,116.0,20.0,83.5,3.0
poire#moins rouge~plus vert~plus bleu~,10.0,6.0,93.70305986109408,341.19526187748113,160.44685009552506,20.0,83.5,3.0
poire,13.449746933657055,9.383448724128744,193.87436020943363,258.303579646121,135.51080177858248,20.756304796714392,87.59295949660215,2.924897380767829
poire#fin~,7.748260567304716,-1.0126813889343946,190.0,245.0,116.0,20.0,83.5,3.0
poire#,10.0,6.0,182.21791000420026,272.78817832873085,77.5974558780716,20.0,83.5,3.0
poire,-3.459751857884214,9.931797411813776,194.5642153962905,224.80669232747903,188.33444366372115,21.284915883311694,83.78136611746396,1.5834036652159191
poire#long~,15.093738088089188,3.4171810695012867,190.0,245.0,116.0,20.0,83.5,3.0
poire#plus rouge~moins bleu~,10.0,6.0,246.95868070306625,223.93695003423522,70.44534382493977,20.0,83.5,3.0
poire,14.789079560666718,2.5529956099485442,232.83267368461654,240.6238713917532,177.96503004956188,18.72934310098335,83.0957306501247,3.390472759974234
poire#,14.9377962187618,7.147661273561571,190.0,245.0,116.0,20.0,83.5,3.0
poire#,10.0,6.0,225.7959848297822,222.31439530024986,80.67349473874465,20.0,83.5,3.0
poire,8.260610881231646,5.958206581533268,184.17965708100772,179.42087209795903,159.1547468322246,19.78179337531679,78.70039651252087,2.748444243212126
poire#fin~,14.686126257674365,-1.71832491200355,190.0,245.0,116.0,20.0,83.5,3.0
poire#,10.0,6.0,177.78494824273892,246.28403262394858,131.45282294805688,20.0,83.5,3.0
poire,8.90930840715563,3.8664092505569956,224.52465935638958,305.31981095144187,147.5311159712266,19.715657481014233,83.8241716588665,3.268657551428703
poire#,11.934033784982871,7.285774567295785,190.0,245.0,116.0,20.0,83.5,3.0
poire#plus vert~,10.0,6.0,223.46937291670002,319.9915251315317,146.8284440719953,20.0,83.5,3.0
poire,10.279077055821977,6.341621963768842,195.65965643732548,201.6078046108504,125.61077516569922,21.915741824816692,82.27870843339052,4.361750470244232
poire#petit~,-1.036857879115992,1.7720761112064416,190.0,245.0,116.0,20.0,83.5,3.0
poire#moins rouge~plus vert~,10.0,6.0,146.1016962425988,297.9446806331773,82.10795083148517,20.0,83.5,3.0
poire,14.411391633832105,1.9258907999179726,145.84163172005015,255.1337047262977,130.8075841691165,20.765812069810153,86.98068343941742,2.563725776703371
poire#,8.569861990083165,8.133422099784934,190.0,245.0,116.0,20.0,83.5,3.0
poire#,10.0,6.0,207.8268394984831,263.05984567442897,102.24998485933132,20.0,83.5,3.0
poire,14.380448507235451,11.505063941007633,191.56931013041236,242.6739494554237,79.56455125517626,20.819319021470527,81.27221651494203,3.762172489521796
poire#long~fin~,19.712081425833425,0.20219080457372574,190.0,245.0,116.0,20.0,83.5,3.0
poire#moins rouge~,10.0,6.0,136.46452782985654,263.20581211472035,81.41381811063447,20.0,83.5,3.0
poire,10.999803620819382,-0.49320703784669995,170.45477470184466,308.3024255526271,102.88170953469309,17.50072490471154,92.25771832452892,4.816419073552746
poire#petit~large~,-0.5662061030458929,14.533138141286607,190.0,245.0,116.0,20.0,83.5,3.0
poire#moins rouge~,10.0,6.0,148.77847897050822,279.7133179705394,131.39478717463425,20.0,83.5,3.0
poire,7.302920294164268,6.255941710486524,148.57337661324135,213.92606737009675,110.92812887391227,20.14425848654711,81.41038395398587,2.5483490244174223
poire#,14.071414271182626,5.243725167162277,190.0,245.0,116.0,20.0,83.5,3.0
poire#moins rouge~,10.0,6.0,124.99404664645657,228.38646229070207,114.35414080024555,20.0,83.5,3.0
poire,16.25787642217775,4.423394518173298,187.24844133528535,316.44545082273606,129.95889624056147,18.77229585112181,81.69072299530752,1.3707105071807097
poire#large~,6.495161716662229,15.309956550037397,190.0,245.0,116.0,20.0,83.5,3.0
poire#,10.0,6.0,199.51774533289085,266.7565879095807,113.89798747681803,20.0,83.5,3.0
poire,-0.6869916258054705,9.910181980527252,198.48754402276285,175.30433392193459,145.25342444150968,21.950691913245386,80.22693242528888,4.769827979610607
poire#petit~,4.6139429816774244,5.629685432409525,190.0,245.0,116.0,20.0,83.5,3.0
poire#plus vert~,10.0,6.0,177.34725097064202,309.15940981474773,78.13901386585209,20.0,83.5,3.0
poire,6.361423841138151,5.878295938307831,207.0154271401771,252.50814716137782,57.44659994949298,18.529333030080437,83.76453245870152,3.095243402604494
poire#,9.15677318316106,9.826878841622172,190.0,245.0,116.0,20.0,83.5,3.0
poire#plus bleu~,10.0,6.0,218.58487163735663,257.387510131458,157.0787851878025,20.0,83.5,3.0
poire,14.957909931940257,2.8165343964541476,152.98658072479708,274.68446937039556,74.7099966056437,19.910994508199362,82.86438153535246,1.2048194608139218
poire#fin~,13.357523955846055,0.4744139568981689,190.0,245.0,116.0,20.0,83.5,3.0
patate#petit~large~,3.206060878774313,12.721089644623747,255.0,203.0,96.0,10.0,78.0,1.8
patate#moins bleu~,10.0,8.0,255.03611697841768,209.34937243942414,57.4280692509348,10.0,78.0,1.8
patate,26.665664500664185,14.060917880544235,271.2263937756769,174.04724478790797,121.58226114300808,10.0055669986321,79.75375890284413,1.8318962241070111
patate#,13.405105763963164,10.178442664607003,255.0,203.0,96.0,10.0,78.0,1.8
patate#,10.0,8.0,237.81203486238127,211.149616149435,99.44902618583748,10.0,78.0,1.8
patate,10.420728704747601,-1.0182142109235386,248.752146192446,170.22803729285764,41.941525221177535,10.010020731079246,78.04454457035851,1.8224547719629796
patate#,6.091013936459186,4.29171225779821,255.0,203.0,96.0,10.0,78.0,1.8
patate#moins rouge~,10.0,8.0,212.47981460620213,178.45720217394035,113.27482505565115,10.0,78.0,1.8
patate,8.928469439046623,-0.19648983530134245,250.1686367256843,154.44901842797606,123.48506532437221,10.011376822038168,78.71909125516933,1.921487298699498
patate#long~,16.809213426801186,6.546696592787079,255.0,203.0,96.0,10.0,78.0,1.8
patate#,10.0,8.0,226.75593768945416,187.14458959776866,82.01622142338326,10.0,78.0,1.8
patate,8.38865505574129,7.147960737631474,247.786804029353,208.65795539558843,96.60263711180332,9.994543397063218,79.14841703113348,1.705248504627851
patate#,8.849424379974693,4.8947825745428,255.0,203.0,96.0,10.0,78.0,1.8
patate#moins rouge~plus bleu~,10.0,8.0,191.93919386329446,199.5285238587816,147.21609876649117,10.0,78.0,1.8
patate,10.812030764487346,10.581264643027769,264.3723125302191,195.9423151569637,99.0485619766515,9.994691112928352,78.99319493081215,1.784503279808563
patate#,7.947160003321651,9.696075121264556,255.0,203.0,96.0,10.0,78.0,1.8
patate#moins vert~,10.0,8.0,240.3994456137194,160.9634597105625,124.97993157965874,10.0,78.0,1.8
patate,17.469193702614533,2.5671925354660328,271.668090288832,197.33249585111776,108.00450030567254,9.986566195483283,77.68550609079502,1.71469489666552
patate#petit~fin~,1.2436884293886799,-0.8673759023724603,255.0,203.0,96.0,10.0,78.0,1.8
patate#,10.0,8.0,244.87126635818777,198.61216163569983,96.29588218041594,10.0,78.0,1.8
patate,14.182335081909242,7.328163185620595,273.4607825637022,257.5654330747617,96.30269145251832,9.993639712233456,79.93138763924748,1.8063838118505302
patate#,10.159499106485887,9.606531419086304,255.0,203.0,96.0,10.0,78.0,1.8
patate#moins rouge~plus vert~,10.0,8.0,198.30345147764538,248.87437748916463,99.31167625386801,10.0,78.0,1.8
patate,11.067813276631771,10.275812361290315,234.98246338216802,235.90424635201413,75.32653108630925,9.999039360636077,79.79388882200175,1.8329820319439472
patate#,11.740882287583025,7.172862091466566,255.0,203.0,96.0,10.0,78.0,1.8
patate#moins rouge~moins vert~plus bleu~,10.0,8.0,210.23673453782314,136.73853559815717,175.26850770886955,10.0,78.0,1.8
patate,15.108522399497698,11.639093348728196,221.92010335030173,209.51908494417643,150.34016722232377,9.994444075193064,78.34594357794957,1.900530796176119
patate#,14.361074267772729,8.986210353176952,255.0,203.0,96.0,10.0,78.0,1.8
patate#moins bleu~,10.0,8.0,246.87675424771714,194.46504582439454,35.49601037468799,10.0,78.0,1.8
patate,7.583567255994819,3.2839596302710836,247.97068345997965,153.66808819188017,130.8453687885416,9.999818864581917,79.34258787446095,1.7868487354029217
patate#petit~,2.397803813766205,7.814432823248655,255.0,203.0,96.0,10.0,78.0,1.8
patate#moins vert~,10.0,8.0,243.30440831871422,136.5158188994253,89.58936677014597,10.0,78.0,1.8
