,longueur,v_longueur,largeur,v_largeur,r,v,b,v_rvb,sucre,v_sucre,eau,v_eau,fibres,v_fibre
cerise43,2.0,0.5,2.0,187.0,12.754190558085309,15.061630671702606,17.869745863693595,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise44,2.241840636895505,0.5,2.476642702480243,187.0,16.920070792101875,15.156826589837234,15.865908864410352,10.0,11.998589224231466,5.0,84.07867124906156,5.0,1.4095676855741746,0.5
cerise45,1.8518122011886018,0.5,35.908321547803226,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise46,2.0,0.5,2.0,187.0,25.417009582873114,10.035936703770108,18.23480395538939,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise47,2.921779985786905,0.5,2.2347577382745225,187.0,10.364249291160132,20.27433084546451,16.830770446667877,10.0,1.8231056869205053,5.0,76.55118323979211,5.0,0.7841541646257536,0.5
cerise48,2.75855919783916,0.5,91.20251587671675,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise49,2.0,0.5,2.0,187.0,-6.0539169477754555,14.726793516154856,11.34204263059842,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise50,1.7582146759924258,0.5,1.7015557177462712,187.0,13.877612913165567,3.01694467495014,25.7732679792809,10.0,0.32160619488249154,5.0,84.13629681784502,5.0,1.6483121908454696,0.5
cerise51,2.9214686365681355,0.5,-262.60039642082637,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise52,2.0,0.5,2.0,187.0,10.22449939756253,29.011749367942524,5.404858227632651,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise53,2.376790944529241,0.5,1.9434525879571738,187.0,17.14933630902079,0.6767566829168352,-0.03795948756066636,10.0,7.98762350427993,5.0,87.62660233362429,5.0,1.3365043631082414,0.5
cerise54,1.3937184874260984,0.5,-157.97754989856196,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise55,2.0,0.5,2.0,187.0,7.365260104062435,10.286796537014652,9.896432809407465,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise56,1.6788866293761306,0.5,2.160115968587919,187.0,-3.0747534446289677,10.870845686018013,0.5405006604947094,10.0,3.717063086652435,5.0,82.59307390427591,5.0,2.528860823480723,0.5
cerise57,2.0797960836906255,0.5,-43.602891575001486,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise58,2.0,0.5,2.0,187.0,6.248617364455517,20.20176241304133,28.69323185882492,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise59,1.5548077516726135,0.5,2.2371503634053918,187.0,11.574990362122048,8.282439948283898,15.552679729836141,10.0,11.057134511690363,5.0,80.60675994483745,5.0,1.3562972713186454,0.5
cerise60,2.08103181968521,0.5,-102.10764828932865,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise61,2.0,0.5,2.0,187.0,25.973563251353063,7.776859115013881,9.173863268157394,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise62,2.2613302516566214,0.5,1.3797428425100862,187.0,2.81996859024002,-2.1711163376731566,14.91721002236562,10.0,11.096324957247829,5.0,85.8287086467654,5.0,1.9543237306931789,0.5
cerise63,2.03340095647975,0.5,171.4380727751559,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise64,2.0,0.5,2.0,187.0,14.808617352428417,12.82241018897606,24.59176765660297,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise65,2.3389212350534305,0.5,1.1887830191291666,187.0,15.872473595360677,12.903878792550255,29.30909980391076,10.0,4.393645699397655,5.0,90.25490565208993,5.0,1.2471728673180476,0.5
cerise66,3.58621622274364,0.5,351.43536592970486,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise67,2.0,0.5,2.0,187.0,0.5651873123991429,3.7910883863664093,8.971102080110109,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise68,1.5160781417261529,0.5,2.8583984179887616,187.0,6.350684404271759,20.003379644768387,11.045666432591954,10.0,5.482505295915331,5.0,89.67922338375811,5.0,2.3788695828198296,0.5
cerise69,1.821293036913371,0.5,-14.223601994035409,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise70,2.0,0.5,2.0,187.0,11.847243431861983,26.629940016806312,11.910273696787458,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise71,2.101697467591915,0.5,1.5617859613268195,187.0,-4.709059436156188,24.153201563427793,16.497401124250903,10.0,8.10834719877593,5.0,85.78080910654786,5.0,1.36864919915815,0.5
cerise72,1.9712938484415428,0.5,-118.03196269365702,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise73,2.0,0.5,2.0,187.0,16.94331081191789,6.319277534797868,0.7574161468031946,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise74,1.6000858892834984,0.5,2.025785156413488,187.0,12.69239352646337,9.132590368428719,8.497404050602952,10.0,2.2329200953957784,5.0,86.12010500781797,5.0,0.6540838738628825,0.5
cerise75,1.9748175143719295,0.5,-146.9790609556514,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise76,2.0,0.5,2.0,187.0,12.675689790708503,8.797698749952321,17.21095623240195,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise77,1.701865557682212,0.5,2.3612145181873454,187.0,16.761926649849684,13.462719770484544,16.939694239901783,10.0,8.392187220894217,5.0,88.91229371250259,5.0,2.2899063359351457,0.5
cerise78,2.17163300008274,0.5,112.39678699916946,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise79,2.0,0.5,2.0,187.0,16.26685312862608,15.88477671982852,26.08479635223899,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise80,1.8526943748433666,0.5,1.838286081146191,187.0,30.966698395138366,12.928951141147715,29.781479656655428,10.0,-9.59105819182557,5.0,79.23503790515356,5.0,2.2789609432320432,0.5
cerise81,1.4144569996861942,0.5,440.42649099569155,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise82,2.0,0.5,2.0,187.0,5.6976615740162195,16.02681610946556,27.298178534599288,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise83,2.7417248380147665,0.5,1.3773021847627251,187.0,35.54054588629826,6.19684578636996,15.285868161381968,10.0,12.358046719425229,5.0,77.33870622330971,5.0,0.840473327509833,0.5
cerise84,2.1915492626687243,0.5,-118.2432520482665,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise85,2.0,0.5,2.0,187.0,33.51775117089161,21.047684000309996,30.222850650194516,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise86,2.4019413748875458,0.5,1.6565289070857458,187.0,22.4760248720715,12.162128022892064,12.387345565052197,10.0,2.69163922248922,5.0,76.7355107060026,5.0,2.362240933708411,0.5
cerise87,1.692079948511743,0.5,18.633228229516636,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise88,2.0,0.5,2.0,187.0,3.202399397252581,12.704132362492814,33.483711684903184,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise89,1.5931114330769334,0.5,2.243477436252674,187.0,23.514087655166456,8.19945100663247,16.367722892684696,10.0,3.7809016844534016,5.0,74.65152483243304,5.0,1.7136953300160094,0.5
cerise90,2.369239412043535,0.5,53.64189414906462,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise91,2.0,0.5,2.0,187.0,-13.906835207173586,18.09357744382318,7.423019468126703,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise92,2.3411100872477877,0.5,2.072537471350013,187.0,-0.9620842737016968,23.236595947594807,29.766013640977867,10.0,2.773636063444182,5.0,89.64603546113312,5.0,1.608520983701862,0.5
cerise93,1.5303995720347732,0.5,169.22871825171214,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise94,2.0,0.5,2.0,187.0,6.33167811654627,4.951753089712304,10.069438187351746,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise95,1.9088284632792443,0.5,2.9798285963928803,187.0,-1.3626084470297908,10.88678187842872,42.25524616625917,10.0,7.035708370583837,5.0,82.24476346763673,5.0,2.628223546610032,0.5
cerise96,1.6057302757018777,0.5,136.0450903433901,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise97,2.0,0.5,2.0,187.0,23.017480551369175,7.342845350031721,25.55015976911246,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise98,2.0704762697876467,0.5,2.4825267984582435,187.0,13.224870977987623,12.357693066755234,1.3071136310434994,10.0,11.915065432239121,5.0,83.48969641107874,5.0,1.8910897569338507,0.5
cerise99,2.617732389799796,0.5,-23.714761667702952,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
banane0,14.37223000622685,5.0,81.89734797840009,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane1,20.0,5.0,3.0,209.0,185.00500324945344,1.4220629384061096,29.357023276402266,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane2,17.75809594145776,5.0,6.21660892580433,209.0,183.76405908975727,-3.537662517141916,17.2463465179784,5.0,1.992073742890831,4.0,66.87697938105471,5.0,2.6727353496865414,1.0
banane3,19.54073630333014,5.0,101.99207526405503,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane4,20.0,5.0,3.0,209.0,182.4043297587732,5.53787592566405,19.13728397584468,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane5,20.510522505091036,5.0,3.337861498494609,209.0,182.56860563779824,11.415488451584492,18.886482817824785,5.0,1.925288099340269,4.0,81.28961751755003,5.0,3.123700132819256,1.0
banane6,20.902312222562223,5.0,95.31222578007205,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane7,20.0,5.0,3.0,209.0,176.12735325111325,2.442939724177376,20.619549441023707,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane8,19.935766051663954,5.0,5.485356378806017,209.0,182.5057939346624,13.486715438344572,15.90816531349942,5.0,6.167113202492769,4.0,73.35646413742927,5.0,4.0319419541679,1.0
banane9,23.67015304696445,5.0,353.949575714317,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane10,20.0,5.0,3.0,209.0,177.23435420788178,15.801039547067242,15.309827258362066,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane11,17.95359197182135,5.0,1.2733353808467305,209.0,182.88646401987998,4.852957285598937,17.030801351442214,5.0,4.655383110331688,4.0,67.06385268720577,5.0,2.8389876015450186,1.0
banane12,18.505938967522948,5.0,94.33129346310537,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane13,20.0,5.0,3.0,209.0,182.5100058396614,4.07303226138307,18.97599819189003,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane14,13.919616014188309,5.0,0.03246561168847428,209.0,177.19490057253103,5.372317602889386,22.039918587459933,5.0,2.9214801579026997,4.0,73.06202296628115,5.0,1.9099608036279587,1.0
banane15,17.74704685685497,5.0,133.00640485239038,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane16,20.0,5.0,3.0,209.0,179.8750500400526,4.135217604433469,19.747682527719768,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane17,25.586345961218928,5.0,6.493505006808843,209.0,188.11500499642585,4.967786822841736,18.03096147306295,5.0,-2.3353386947841335,4.0,74.09089779096642,5.0,1.7937717046156254,1.0
banane18,21.377491968791652,5.0,397.8213897645434,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane19,20.0,5.0,3.0,209.0,185.1299496376287,3.915439671226557,18.879803125687957,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane20,21.6421483932899,5.0,-6.0062912589203155,209.0,181.94888539348554,10.07718735214398,23.914225296778497,5.0,9.144064629478097,4.0,79.58052803037799,5.0,0.5601127915469493,1.0
banane21,20.543918775162528,5.0,187.36331333989295,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane22,20.0,5.0,3.0,209.0,177.02158669452845,-4.545328469546451,16.16409081910875,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane23,15.215163864986476,5.0,-0.4090381745397065,209.0,178.8385197293994,7.564779230604771,21.794799320967755,5.0,0.6268620771072819,4.0,86.51992669938629,5.0,2.6903531887589462,1.0
banane24,20.218910066250494,5.0,104.86982223198294,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane25,20.0,5.0,3.0,209.0,178.95380880679903,8.091300257609742,24.75237169823494,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane26,16.737960338037038,5.0,-0.9898306499546816,209.0,187.2821978086213,3.833216953250218,14.638779942941207,5.0,6.050356967110586,4.0,77.98681662773024,5.0,2.5092409748758815,1.0
banane27,17.897781392297002,5.0,-204.54389564439302,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane28,20.0,5.0,3.0,209.0,183.42295869744598,15.84190755395517,9.837751039094723,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane29,14.715957296628348,5.0,-2.3719334591856303,209.0,184.39893798375346,7.728138774963352,25.33918800449197,5.0,-1.6114462272552368,4.0,80.36609120460443,5.0,1.878607144009754,1.0
banane30,19.26272356095877,5.0,77.25634472463905,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane31,20.0,5.0,3.0,209.0,186.78228712308447,2.3530872685095736,24.764236904763607,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane32,22.97067522005323,5.0,10.211076396908954,209.0,182.15967720739204,-0.7419479953911408,31.784017105673257,5.0,0.3045989036736052,4.0,69.85661239619421,5.0,1.8861806702391892,1.0
banane33,26.079662520150965,5.0,122.43781381523216,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane34,20.0,5.0,3.0,209.0,188.31305875487016,3.9138835469604834,22.597835984554145,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane35,21.186298833030648,5.0,8.424434823467923,209.0,177.9344115590868,1.8336604041544007,19.35036314707985,5.0,0.5524935662850141,4.0,77.80180324902771,5.0,2.899668944650898,1.0
banane36,32.272064856153264,5.0,338.60519406921156,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane37,20.0,5.0,3.0,209.0,181.57019254173554,-3.036953683819055,20.41444138296574,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane38,31.239311405773325,5.0,3.2522770832635737,209.0,182.21722032533393,11.316923333514623,24.14032024769001,5.0,1.132400150188475,4.0,79.81462356575031,5.0,-0.27790402602233666,1.0
banane39,19.6913449154732,5.0,180.70651368537884,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane40,20.0,5.0,3.0,209.0,175.73904755604855,13.60545111419258,24.048785635205853,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane41,19.72892054797189,5.0,0.44924167584845476,209.0,192.47151664433216,9.542062850235197,14.185704928076417,5.0,-0.5662572369315209,4.0,75.60347500072386,5.0,2.839184625762342,1.0
banane42,19.073991282726276,5.0,-105.46506194000733,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane43,20.0,5.0,3.0,209.0,181.8110842847932,2.821337662640584,18.600110267154868,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane44,23.783555126990382,5.0,8.051521142303834,209.0,185.70017070787154,7.0660085939982205,26.19070574486624,5.0,5.129415070556246,4.0,73.76518460228922,5.0,1.1689357992999678,1.0
banane45,18.195220721797224,5.0,139.40627036987794,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane46,20.0,5.0,3.0,209.0,179.2927004429031,12.724379038964939,16.074106523990288,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane47,22.386023977121233,5.0,2.0672915370021157,209.0,183.76529866643583,-1.117013372913247,14.532194093439927,5.0,2.8342158102881014,4.0,71.18843886356042,5.0,1.176699636605075,1.0
banane48,8.108712688956711,5.0,104.71077239828301,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane49,20.0,5.0,3.0,209.0,175.92307195905357,-6.281191243321711,24.650611465441976,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane50,15.321762548082484,5.0,1.7256148348527318,209.0,181.68735947670427,6.207665237146502,17.955144303321386,5.0,-0.9568502110756292,4.0,77.81547419141366,5.0,4.505050181643934,1.0
banane51,29.330434209728693,5.0,-17.389285514903392,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane52,20.0,5.0,3.0,209.0,187.31835874039396,-0.00023609232974663996,21.35334594419255,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane53,17.66050561935428,5.0,8.046283170958821,209.0,178.66035775020535,8.936516565778735,28.34488795957465,5.0,3.8304815582506553,4.0,81.05849745945669,5.0,1.290070185941435,1.0
banane54,25.17892576134534,5.0,-169.98209583015,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane55,20.0,5.0,3.0,209.0,171.26217767190911,5.338487136033944,15.697142670037415,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane56,23.961634453290475,5.0,6.587908119529723,209.0,181.70608335578098,2.8107320805238376,19.49611578681843,5.0,3.3807370670147465,4.0,80.95881859443864,5.0,2.0221265508132977,1.0
banane57,20.421560478862343,5.0,-20.73788826334456,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane58,20.0,5.0,3.0,209.0,179.63369615448607,8.173023751496219,21.450014061783133,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane59,24.47759579569495,5.0,8.744813061612493,209.0,182.8122216256452,9.13870090889634,18.414719117201372,5.0,0.291232134063077,4.0,75.23858488102515,5.0,1.4706783377228905,1.0
banane60,16.25038288030829,5.0,-360.776346311816,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane61,20.0,5.0,3.0,209.0,188.13137608294682,2.407209467480124,22.319404819868595,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane62,16.98752034697368,5.0,12.447272206148364,209.0,179.54693567201355,10.031073153028215,25.89302993417636,5.0,3.7505412463857097,4.0,75.52607828410387,5.0,0.4046675552044823,1.0
banane63,20.43246102136224,5.0,-189.2287685462257,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane64,20.0,5.0,3.0,209.0,189.94604929790964,-1.9192052631686591,17.45049762004228,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane65,20.168739990881026,5.0,-2.679825266246901,209.0,191.46423204355483,13.395509229598815,20.527867546459106,5.0,4.643929989885412,4.0,73.2477788066126,5.0,3.3456923059250054,1.0
banane66,25.948249138574216,5.0,-280.7027374304338,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane67,20.0,5.0,3.0,209.0,183.16553743346353,7.222915112954127,26.500541758911048,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane68,14.698570365078254,5.0,4.129642538721785,209.0,176.61442263150042,1.0424121710531082,22.477968697119955,5.0,-0.9305751159726414,4.0,76.16115140261509,5.0,3.2237667666056997,1.0
banane69,25.807579414393956,5.0,-114.40026859912274,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane70,20.0,5.0,3.0,209.0,187.91498375905508,2.0476218413080214,26.06215598454212,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane71,19.25394432037067,5.0,4.413573832267544,209.0,182.11596992001185,9.905332092711792,13.615828216164681,5.0,5.7631269910565965,4.0,78.51216046277787,5.0,2.732926934113403,1.0
banane72,17.96646039155866,5.0,224.22105952293927,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane73,20.0,5.0,3.0,209.0,178.99141438264013,11.240393802494427,20.23478549712324,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane74,23.279007106858014,5.0,3.4421447435337096,209.0,188.75184231680922,14.026905355752444,12.955825556189986,5.0,2.8838000710384035,4.0,69.475209567898,5.0,2.9483701674271368,1.0
banane75,21.754319759655086,5.0,224.1270265141985,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane76,20.0,5.0,3.0,209.0,177.95781048385956,0.39823320690649666,27.72423729721469,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane77,25.599081062689237,5.0,6.302332753580615,209.0,182.74714605789558,9.355218749256816,23.24267558010755,5.0,2.231495710765669,4.0,77.54913879144362,5.0,-0.19100129814340328,1.0
banane78,19.303195753738677,5.0,60.973398778989846,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane79,20.0,5.0,3.0,209.0,182.23689298344195,10.5380845013412,19.388128795430447,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane80,7.17742106206741,5.0,7.040748583773564,209.0,175.502283192716,14.505034467322128,21.38529426778653,5.0,3.9369628996876993,4.0,71.36817594045921,5.0,0.947445013946572,1.0
banane81,25.05877248170833,5.0,-406.20695174016845,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane82,20.0,5.0,3.0,209.0,181.72736698973824,-0.3490171147285164,18.978351343600536,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane83,28.208750488778353,5.0,2.8045128063920606,209.0,174.8834011515138,2.8057651593973176,24.47393138412992,5.0,7.885509775640213,4.0,81.08369332068273,5.0,1.9891002738182544,1.0
banane84,22.137705892442696,5.0,50.76248997221818,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane85,20.0,5.0,3.0,209.0,184.9142899695797,14.89238399428659,20.952120154027988,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane86,16.365971524585625,5.0,-2.4895673563246783,209.0,183.23481490136092,3.640768567523268,22.61283246961819,5.0,3.5252435365470585,4.0,72.04165514669056,5.0,1.0346709318664806,1.0
banane87,21.54050663962877,5.0,-214.18014259737893,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane88,20.0,5.0,3.0,209.0,186.3509579091101,2.0598455564526965,21.719527592162727,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane89,22.075759941995223,5.0,1.1895806853233766,209.0,181.93551336429806,11.990230410385813,29.634314849913252,5.0,0.4179668388057016,4.0,71.04461109810127,5.0,2.2385402967291768,1.0
banane90,21.01444330093354,5.0,-14.141809586485923,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane91,20.0,5.0,3.0,209.0,177.51429339474745,9.485970732546424,12.580611483837345,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane92,23.332539695273674,5.0,3.078981944204823,209.0,186.3472187518266,5.311525255596876,15.22050622124894,5.0,6.129107438820548,4.0,80.80594570874253,5.0,1.0480416784312494,1.0
banane93,27.625780582070206,5.0,-356.47161522846636,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane94,20.0,5.0,3.0,209.0,182.43762958440556,9.102306031927274,17.623159017644582,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane95,16.447730380742737,5.0,5.673540424121628,209.0,177.0325845276208,10.411344265113572,26.220809453365582,5.0,2.78488793109517,4.0,67.24902152698516,5.0,2.342592639763986,1.0
banane96,15.990528078832792,5.0,222.15346296292233,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane97,20.0,5.0,3.0,209.0,187.47503952597143,2.5315665094344855,26.056244674874037,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane98,18.170375696092062,5.0,3.4395189089417277,209.0,181.92669162818433,-5.213905118661934,19.472629719065385,5.0,6.333948688961183,4.0,77.73612774747387,5.0,3.6297497173873876,1.0
banane99,16.46540959629715,5.0,-39.125270056141545,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
tomate0,6.773019471524384,5.0,-63.75295375196592,222.0,41.0,22.0,20.0,220.0,0.5,1.0,94.0,5.0,1.2,0.6
tomate1,10.0,5.0,10.0,222.0,3.9248763466342425,-136.9436807368769,269.919366451815,220.0,0.5,1.0,94.0,5.0,1.2,0.6
tomate2,2.572242250124958,5.0,11.662425668958006,222.0,-257.27983375462225,294.7105260381405,269.47102913658887,220.0,0.47682938925311336,1.0,91.97164429696547,5.0,0.7014290271460467,0.6
tomate3,6.086324716152914,5.0,81.64888445335288,222.0,41.0,22.0,20.0,220.0,0.5,1.0,94.0,5.0,1.2,0.6
tomate4,10.0,5.0,10.0,222.0,-326.2218994800278,-173.69725070523754,290.2231519199217,220.0,0.5,1.0,94.0,5.0,1.2,0.6
tomate5,12.26748498026855,5.0,13.21646747344349,222.0,-110.30006813275409,244.848363982535,-24.82647886035948,220.0,1.7663647963366795,1.0,94.28425335063757,5.0,2.0034219812333363,0.6
tomate6,17.954219788484075,5.0,-106.41792342427861,222.0,41.0,22.0,20.0,220.0,0.5,1.0,94.0,5.0,1.2,0.6
tomate7,10.0,5.0,10.0,222.0,428.45794220252395,-11.559996963107231,-125.0900303692467,220.0,0.5,1.0,94.0,5.0,1.2,0.6
tomate8,12.841487522286272,5.0,6.073534232810652,222.0,182.31639085419238,47.993758344411226,244.0907147176903,220.0,1.4524812408657248,1.0,100.88040944384866,5.0,0.8342273812503895,0.6
tomate9,1.61243371650834,5.0,311.9951758374809,222.0,41.0,22.0,20.0,220.0,0.5,1.0,94.0,5.0,1.2,0.6
tomate10,10.0,5.0,10.0,222.0,207.9370637783971,45.32248866447216,147.57014592294053,220.0,0.5,1.0,94.0,5.0,1.2,0.6
tomate11,10.475545780156832,5.0,7.059584508447061,222.0,199.30259473493012,26.250432123286604,531.3215237314686,220.0,0.10878448207653674,1.0,94.9267918048056,5.0,2.1334619171821627,0.6
tomate12,1.5502637851910297,5.0,-110.46912601044968,222.0,41.0,22.0,20.0,220.0,0.5,1.0,94.0,5.0,1.2,0.6
tomate13,10.0,5.0,10.0,222.0,-293.4579442034519,-421.5849602868687,-30.754829302706852,220.0,0.5,1.0,94.0,5.0,1.2,0.6
tomate14,4.716907883616784,5.0,13.164032825779895,222.0,-113.26904954816749,198.90114115098748,334.3669589120296,220.0,0.015070806929815939,1.0,93.34702819859649,5.0,1.123730457914393,0.6
tomate15,13.180613246070479,5.0,-28.790934813690853,222.0,41.0,22.0,20.0,220.0,0.5,1.0,94.0,5.0,1.2,0.6
tomate16,10.0,5.0,10.0,222.0,-185.7157605980323,90.5207342655276,11.853846171785081,220.0,0.5,1.0,94.0,5.0,1.2,0.6
tomate17,3.615918131548396,5.0,8.527562488664234,222.0,-135.29759186679087,-52.8104950332296,182.43614010091468,220.0,-0.12965937377421344,1.0,99.46517824023802,5.0,1.3818079354863637,0.6
tomate18,11.305013804367311,5.0,-39.78186889090673,222.0,41.0,22.0,20.0,220.0,0.5,1.0,94.0,5.0,1.2,0.6
