,longueur,v_longueur,largeur,v_largeur,r,v,b,v_rvb,sucre,v_sucre,eau,v_eau,fibres,v_fibre
banane123,6.891540066255281,5.0,-405.43520359868126,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane124,20.0,5.0,3.0,209.0,181.44833299363404,12.067460875744892,20.249719056370054,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane125,20.535823763689336,5.0,8.527741084786438,209.0,183.01013639424954,0.10134489067951247,20.679661941226605,5.0,5.740172560935448,4.0,73.0888230221377,5.0,1.7698408150053548,1.0
banane126,23.766868319713158,5.0,99.28636935512424,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane127,20.0,5.0,3.0,209.0,179.1701039606755,2.6684740217577603,23.198149719004498,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane128,22.05057509595403,5.0,-2.915106371639066,209.0,194.4035691472851,4.46662149117469,26.876530569867302,5.0,-3.6768981796597675,4.0,85.76625850068267,5.0,3.886900757576324,1.0
banane129,23.76007092145624,5.0,-109.66993637634738,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane130,20.0,5.0,3.0,209.0,175.4488136569171,12.897537004711406,24.416444404102528,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane131,15.688340476157432,5.0,8.978579181181404,209.0,179.2774719497371,7.015375602659878,24.829126134291744,5.0,2.564143423086003,4.0,80.0025884224235,5.0,0.002284859880332002,1.0
banane132,28.498761078514285,5.0,67.4298045638022,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane133,20.0,5.0,3.0,209.0,181.502977186407,14.227897184069407,24.986446825973847,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane134,25.119216839862112,5.0,-0.9581847416881697,209.0,182.0789902045722,19.369383361489767,15.878290261791303,5.0,4.690783571241016,4.0,75.71483073231485,5.0,2.473635897811601,1.0
banane135,23.529335881077472,5.0,166.55088970869835,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane136,20.0,5.0,3.0,209.0,191.18864551914047,13.250819827856246,29.132842305651856,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane137,15.29526283397177,5.0,0.5057743752898713,209.0,186.98276880441196,7.4176892499679745,16.85687705811126,5.0,5.42903581879602,4.0,76.25687125266643,5.0,1.3862372438027215,1.0
banane138,25.163549819565176,5.0,229.4947558954012,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane139,20.0,5.0,3.0,209.0,184.20952343178152,2.7959031807094767,23.164001033554605,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane140,22.06912312009758,5.0,8.551462569364459,209.0,186.34625411839525,3.1456619920011635,15.795777376916478,5.0,0.5445167064748042,4.0,86.43389451884825,5.0,2.855087350469536,1.0
banane141,16.93860084508683,5.0,316.0198983313329,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane142,20.0,5.0,3.0,209.0,178.1537942159585,15.452891414716579,21.472855765327658,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane143,14.843717399317699,5.0,7.483629893505437,209.0,183.93774166556335,13.822621149976113,20.27760306636079,5.0,3.3743952920003624,4.0,79.93926803249013,5.0,1.4582209413830451,1.0
banane144,14.512565937075568,5.0,-269.767923873287,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane145,20.0,5.0,3.0,209.0,176.49712225168446,13.930564574568967,21.909499870383268,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane146,16.695661415241524,5.0,-0.5306617492049233,209.0,186.58438241783483,1.9317889283949263,10.385557201564282,5.0,2.6514248253024064,4.0,82.69188457987661,5.0,2.0003923948989346,1.0
banane147,14.379185550739152,5.0,125.32635197537387,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane148,20.0,5.0,3.0,209.0,181.06470225724158,2.3788464489775554,21.042067490362367,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane149,28.322005060180096,5.0,0.8623177075640478,209.0,192.2860668239847,6.59508896735464,17.334232742979612,5.0,2.1328516735056606,4.0,77.30682997266949,5.0,1.6600300341669019,1.0
banane150,13.357221761433479,5.0,41.53750624285854,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane151,20.0,5.0,3.0,209.0,183.5143854050925,2.1237037761494886,23.10327012760232,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane152,20.126767769779303,5.0,7.572675463508867,209.0,182.18234106798815,15.109340275674876,21.671097501484336,5.0,8.824089972893228,4.0,73.18641499041877,5.0,2.523564895767737,1.0
banane153,25.22493810124224,5.0,-436.5390593451378,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane154,20.0,5.0,3.0,209.0,175.67271348773318,9.937705722848992,24.846501938011073,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane155,18.494445740902194,5.0,-6.029937064514513,209.0,187.77437023422644,6.158282579523225,19.262875017201882,5.0,6.768652605941711,4.0,88.77146046984711,5.0,2.7518826135195664,1.0
banane156,24.977627764772684,5.0,59.77162427797506,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane157,20.0,5.0,3.0,209.0,183.72073569375456,10.879954179530776,22.315309105436985,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane158,19.06255756740934,5.0,9.6583963150578,209.0,186.76718917687865,6.43086852009569,20.60004177527729,5.0,5.896001891847876,4.0,65.85693823897468,5.0,2.5512746594317104,1.0
banane159,21.319808518937716,5.0,341.3876882311425,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane160,20.0,5.0,3.0,209.0,183.46820743843438,3.771607038122344,32.02183155076604,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane161,15.662488050400299,5.0,4.911399382534327,209.0,173.2716421360541,7.703075941555144,16.008921141231138,5.0,1.345154909436633,4.0,69.98814238802109,5.0,2.8154479711019955,1.0
banane162,11.631121168661844,5.0,116.29106450219953,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane163,20.0,5.0,3.0,209.0,186.61020700842454,11.476371703273951,13.07075611005575,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane164,23.412384125132125,5.0,2.7739796431814927,209.0,179.50486664253665,-4.600671000365306,17.9057131037343,5.0,7.452072727260944,4.0,78.6873540667744,5.0,2.778952954016747,1.0
banane165,13.958103707550745,5.0,6.518830001231812,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane166,20.0,5.0,3.0,209.0,180.93130740688835,5.16492134961922,23.983085797172915,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane167,18.263196054592097,5.0,2.691400428742374,209.0,182.91063504022063,7.530582014302473,20.402923099412035,5.0,1.3068295520355675,4.0,75.96863342679393,5.0,2.0920465236528103,1.0
banane168,13.78543820230132,5.0,-102.25820829691568,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane169,20.0,5.0,3.0,209.0,185.21755753036064,7.071068017811535,16.435108258348826,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane170,12.856025067872595,5.0,4.640516093009947,209.0,182.1923099533632,7.85066667999252,21.19525190525353,5.0,9.724770949744705,4.0,70.81101655121901,5.0,1.2302347346959106,1.0
banane171,16.653939980650893,5.0,-280.2315681814425,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane172,20.0,5.0,3.0,209.0,187.73650506188332,3.279888246130847,21.613611118535022,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane173,33.02571520550372,5.0,-1.9028944777328558,209.0,182.52090375156794,10.121559345121668,20.233295378738823,5.0,-9.660072666874315,4.0,74.71177943942834,5.0,1.4116053795808472,1.0
banane174,26.2307609096394,5.0,-90.1538503955176,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane175,20.0,5.0,3.0,209.0,185.86772785259618,0.5336318437026453,21.223111646166622,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane176,16.614653029844874,5.0,-3.7974901014497435,209.0,180.49109504788294,7.520699993344667,21.523292078102173,5.0,11.222543575407059,4.0,70.61014699189982,5.0,1.994274212936993,1.0
banane177,8.1151210625579,5.0,200.89098379906443,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane178,20.0,5.0,3.0,209.0,183.44447978726717,8.300533318375432,18.145586823243516,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane179,24.13131279229238,5.0,-2.3193835875615845,209.0,186.89831082269933,9.68140905417703,16.231251091756192,5.0,4.792118216338008,4.0,79.35403424337738,5.0,1.4244102265223235,1.0
banane180,21.21961427112594,5.0,325.83469753415636,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane181,20.0,5.0,3.0,209.0,183.18973621978208,4.789160482454209,6.823339131098402,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane182,20.624410312444468,5.0,0.5258754726775372,209.0,183.47347920979996,12.128128030365081,26.57186509001833,5.0,-3.5457798756771,4.0,77.01449544501543,5.0,2.3280451740266046,1.0
banane183,17.605705921204244,5.0,434.0211820085671,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane184,20.0,5.0,3.0,209.0,185.75758805055884,4.5723439954909875,20.846134014569238,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane185,29.50029575551369,5.0,6.023566319478948,209.0,179.47463858009982,7.511639221932224,19.87708818470639,5.0,-0.2033811825658729,4.0,73.92972131225261,5.0,2.8886483857851406,1.0
banane186,25.959448933995642,5.0,-140.31147578323865,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane187,20.0,5.0,3.0,209.0,185.27121030358933,2.302245736007489,18.925396202200186,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane188,16.15448876574018,5.0,12.382004558686353,209.0,180.045169973382,2.438357617779257,18.31540689400007,5.0,3.43013523469312,4.0,65.31335426911389,5.0,2.16731747753054,1.0
banane189,11.648643676688824,5.0,278.188151601983,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane190,20.0,5.0,3.0,209.0,174.78512280447458,-1.5385950691041668,27.464643928651384,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane191,16.391095751132898,5.0,2.9435837554793913,209.0,183.84991910991016,9.21693135696022,15.469633199318231,5.0,9.202003000618486,4.0,87.82242570575461,5.0,1.3641272214026436,1.0
banane192,21.2642918213656,5.0,-109.67563686035407,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane193,20.0,5.0,3.0,209.0,182.17819368899535,3.4602110313140564,22.615578294262107,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane194,23.299708556452288,5.0,-4.600291112629663,209.0,180.26207515616844,-0.02417996179708304,13.052886167393686,5.0,6.341478418492855,4.0,74.62882953659458,5.0,2.515949903825641,1.0
banane195,19.123172677662076,5.0,-319.2254066267401,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane196,20.0,5.0,3.0,209.0,188.85963570809878,5.081109656657048,30.128793156669197,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane197,9.335348410462927,5.0,-6.017421654384249,209.0,184.15976758490186,0.13329388136756748,14.160652614244444,5.0,-2.009992707921346,4.0,81.88718816741239,5.0,3.004670360274123,1.0
banane198,13.929285819309207,5.0,191.0612238278305,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane199,20.0,5.0,3.0,209.0,178.85394668371666,10.628076965298714,30.131773123854146,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane200,23.18299356974707,5.0,3.8554885905585934,209.0,170.08609492112623,-0.1910666535252563,23.075976475255153,5.0,7.865264950156508,4.0,75.21758726302951,5.0,1.7648694299781333,1.0
banane201,25.47474087609742,5.0,-287.630483301738,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane202,20.0,5.0,3.0,209.0,187.74597765503458,8.218914097748549,25.78628656484871,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane203,35.320522548599214,5.0,6.745229266661429,209.0,190.5654695785282,5.761411306949374,4.197246316665083,5.0,6.523274514425969,4.0,70.165758571411,5.0,-0.11441190011958868,1.0
banane204,17.729392487506384,5.0,-176.26113885759233,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane205,20.0,5.0,3.0,209.0,177.87060516220907,8.472656911762346,22.313786110270065,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane206,19.488423867528603,5.0,9.272768354000746,209.0,180.30321478875118,13.166074489162828,27.213309761562048,5.0,6.8141693758700725,4.0,69.32271294578042,5.0,3.8963329256233847,1.0
banane207,19.70085614206735,5.0,-51.13863453056324,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane208,20.0,5.0,3.0,209.0,186.6070154937471,5.693984792080774,11.734585896340398,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane209,17.04657362812012,5.0,9.857398337965952,209.0,174.12710608603822,-2.7494831711947256,18.22366003952209,5.0,3.2600415097412174,4.0,70.53905189288699,5.0,1.8660376653030213,1.0
banane210,13.20057568932288,5.0,108.17169748579622,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane211,20.0,5.0,3.0,209.0,180.24207095306468,3.267128494173728,22.970978461727096,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane212,11.628931745725698,5.0,1.6507570825544033,209.0,177.32119084095274,-1.6396440871985094,22.358322758278177,5.0,8.004530738243123,4.0,75.61434591899764,5.0,2.800690384039799,1.0
banane213,20.07609033809147,5.0,507.4684217056637,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane214,20.0,5.0,3.0,209.0,184.62253985248867,13.839825538672985,21.086489508343647,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane215,20.415778911777526,5.0,0.808753887030282,209.0,184.19320339579212,0.48829729935732047,16.684924719938934,5.0,-1.9225049855006242,4.0,77.552287795125,5.0,1.200634322117323,1.0
banane216,21.95844041993235,5.0,20.19140332721918,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane217,20.0,5.0,3.0,209.0,183.75351232966975,11.111651368377164,19.002040493676933,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane218,13.684125930344594,5.0,1.6127440052846238,209.0,173.7041936215217,9.023464832744613,18.233658452331422,5.0,7.270042302914079,4.0,76.95791300339941,5.0,0.6558336355071241,1.0
banane219,27.224111365485584,5.0,-57.0672276897164,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane220,20.0,5.0,3.0,209.0,176.1475360904574,8.981404470585655,17.808132138526233,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane221,19.113721597513372,5.0,13.734958926943296,209.0,177.4137154155623,5.166357140043354,19.205306608258404,5.0,7.408231762844883,4.0,74.71246963032299,5.0,0.3592426919632299,1.0
banane222,26.45062039989888,5.0,163.7777038582888,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane223,20.0,5.0,3.0,209.0,185.32506062233338,10.8613045123445,14.942832495787055,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane224,21.347741044330093,5.0,1.1404460708020792,209.0,190.88782717384677,15.905931194178638,16.337430141041878,5.0,7.650977823372017,4.0,83.19237746556793,5.0,3.0356578147261364,1.0
banane225,25.575877842397325,5.0,147.79169233799536,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane226,20.0,5.0,3.0,209.0,171.82438090265313,4.533826495343723,26.532373158184654,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane227,27.91299245461565,5.0,2.1862171804365715,209.0,176.54554160711166,7.9708325944019105,17.81994705376615,5.0,0.7300179124844997,4.0,64.88313368637927,5.0,1.614868108085193,1.0
banane228,19.774860042164175,5.0,364.4951559343895,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane229,20.0,5.0,3.0,209.0,180.66493583149958,1.9399952119855026,13.070350577195333,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane230,26.501972568915114,5.0,-0.13141652315687935,209.0,178.38086002548755,4.1990390029537075,18.456916542051207,5.0,11.13923210493573,4.0,82.64209905492463,5.0,2.018187937396457,1.0
banane231,18.50217998094265,5.0,51.95220230426726,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane232,20.0,5.0,3.0,209.0,188.54363422561767,6.7335950947702905,16.84969075498039,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane233,26.627584572168686,5.0,-1.2546847893284223,209.0,188.9643263999799,7.49817930614488,21.670107779143418,5.0,6.808198250904612,4.0,70.44916562966155,5.0,1.8298279046240584,1.0
banane234,27.160989112265586,5.0,33.17550235525548,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane235,20.0,5.0,3.0,209.0,189.0536704332397,7.315970626136137,20.10320920307353,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane236,18.921424326188014,5.0,-0.7369408206461712,209.0,186.3138399597015,-1.4425532800837875,24.045628396519938,5.0,3.423298289972715,4.0,67.88058951964788,5.0,1.0593935001324413,1.0
banane237,18.151252663371288,5.0,-237.1982943892045,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane238,20.0,5.0,3.0,209.0,180.9371989980668,1.2930489469136006,19.52013994524022,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane239,11.079015953070012,5.0,5.410578867701875,209.0,179.95928910998785,3.7711769203611842,23.560379225510463,5.0,7.866950580700482,4.0,81.9204347145379,5.0,3.616414093460254,1.0
banane240,20.498220259850157,5.0,335.87695828653386,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane241,20.0,5.0,3.0,209.0,186.82244873135355,6.476488810538169,21.058128930250422,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane242,23.275361834796172,5.0,-0.9278741111844049,209.0,192.30188440122058,5.920726074174734,18.44512149041571,5.0,11.003694957701327,4.0,74.68472405257775,5.0,2.080996943791318,1.0
banane243,24.53576349359546,5.0,255.683257853322,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane244,20.0,5.0,3.0,209.0,186.55196055601078,10.427505760969414,23.649629168225772,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane245,24.43822849079061,5.0,-0.8271417924273154,209.0,169.4872745231603,-0.1627107762200275,17.752728355351376,5.0,11.292739909821226,4.0,85.59488428199927,5.0,1.445405944756123,1.0
banane246,20.34635031029527,5.0,15.90836284324436,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane247,20.0,5.0,3.0,209.0,182.61495418721194,16.178507656911382,22.842580371296027,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane248,16.98944190344837,5.0,-5.789541495998288,209.0,183.43324018824475,10.946528017483153,18.781287197385065,5.0,7.275272685076182,4.0,74.22841315647585,5.0,1.6780251712404386,1.0
banane249,15.078346139518395,5.0,-60.775798282861146,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane250,20.0,5.0,3.0,209.0,186.98615115751537,-5.131946715172198,19.783432010327058,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane251,19.44637036880085,5.0,-2.570312780052368,209.0,188.89478769539733,-4.500006775818848,12.942580309670515,5.0,0.31588539985879605,4.0,71.85744679775868,5.0,0.4576320718377982,1.0
banane252,28.810062828395974,5.0,-234.79438908854138,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane253,20.0,5.0,3.0,209.0,184.06629016149625,6.485004271222132,22.777851208749382,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane254,29.459659490497422,5.0,-5.920443201821003,209.0,187.03976317229686,-2.3217250435282324,15.49198755867749,5.0,3.870191349012791,4.0,70.9669962900025,5.0,2.603416231797547,1.0
banane255,22.822166907758202,5.0,-160.74294288888382,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane256,20.0,5.0,3.0,209.0,185.44517062413684,9.096536203679989,27.04236197399673,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane257,22.027198443044746,5.0,-0.9790119001461441,209.0,188.97948320178327,10.78169058604596,18.18275051928577,5.0,2.046502539299175,4.0,73.72069369741604,5.0,2.3915359974667525,1.0
banane258,23.411010325782772,5.0,-30.10955314127721,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane259,20.0,5.0,3.0,209.0,187.00156712857313,5.763691806750426,24.684325237419586,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane260,19.397391974104202,5.0,3.764630500421543,209.0,184.65420062659845,7.737093093656881,14.78174797539847,5.0,5.73589664224003,4.0,75.67457232813268,5.0,1.2296983004569793,1.0
banane261,26.235102456289113,5.0,-313.0402450585034,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane262,20.0,5.0,3.0,209.0,180.02764321045595,-0.9181501167074977,10.786860475911716,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane263,30.491651947977633,5.0,-0.9533630415067051,209.0,185.06244594187484,9.900985933946828,17.134510322349232,5.0,8.756356942659815,4.0,78.56880667458184,5.0,1.5701470981232175,1.0
banane264,20.58024873190424,5.0,-56.91685672763453,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane265,20.0,5.0,3.0,209.0,190.8595189934619,-1.6010228260375348,20.251207538210483,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane266,19.344474489051517,5.0,-3.8025950968143247,209.0,184.67596528169904,5.145321035125099,30.412793819685398,5.0,7.850299335987028,4.0,76.2718803127917,5.0,2.4081064960427834,1.0
banane267,24.138033880141965,5.0,206.52143538320874,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane268,20.0,5.0,3.0,209.0,178.29147598151138,2.7052118178205182,27.29372039004549,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane269,22.936158610775905,5.0,-5.721814826887732,209.0,191.23706634991774,9.18118647178185,18.62555149614029,5.0,10.057414615547462,4.0,76.66499769834317,5.0,2.5470254893434237,1.0
banane270,20.123334883296423,5.0,-10.713260113606236,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane271,20.0,5.0,3.0,209.0,184.34883481923004,5.928819644952329,15.21446158496673,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane272,35.790178941563745,5.0,7.782435389578415,209.0,182.153063948729,15.611728081752037,9.27085404683865,5.0,10.780323863146448,4.0,75.75115182269104,5.0,2.6427067248863527,1.0
banane273,21.89587197199325,5.0,117.90820794090813,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane274,20.0,5.0,3.0,209.0,182.07728370689844,6.4593516126926565,28.22844936023671,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane275,18.436968342294065,5.0,7.847013311686842,209.0,183.16280110448355,10.093196769557817,23.34969322883207,5.0,1.3507379936588233,4.0,69.84037147922044,5.0,2.3712198563978903,1.0
banane276,14.662785636302306,5.0,-228.7755709759807,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane277,20.0,5.0,3.0,209.0,180.12906859749876,13.800764348305407,28.2872099964734,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane278,23.713968646755905,5.0,10.71314303611885,209.0,181.2090189704764,1.8611742576429569,16.06158906094133,5.0,4.649069070420233,4.0,79.11588929912973,5.0,1.1594585325486464,1.0
banane279,21.847259133496145,5.0,363.2958072981659,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane280,20.0,5.0,3.0,209.0,182.48458804848156,7.2081299331333035,23.98325554034811,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane281,23.77069823137471,5.0,0.46317665922458673,209.0,183.69919544814096,6.580002692720318,24.183494649944635,5.0,8.993146560304236,4.0,77.01296558788555,5.0,1.0925046514759207,1.0
banane282,19.709653444786376,5.0,-378.34415364747326,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane283,20.0,5.0,3.0,209.0,185.85785560573703,1.871649819527354,22.36681597862641,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane284,17.542485696704205,5.0,7.277171697009451,209.0,174.7391782546294,2.0089961335302124,17.639530004694517,5.0,1.4326973362004884,4.0,84.7066404121198,5.0,2.571962506769297,1.0
banane285,20.450015287711555,5.0,-20.933177364434176,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane286,20.0,5.0,3.0,209.0,183.2537812307196,6.514849751889081,21.38608126220104,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane287,19.988645595580863,5.0,1.800820304317498,209.0,190.4070949235377,13.994653736788049,24.583000879781885,5.0,8.713315749182453,4.0,80.09617349531285,5.0,3.133334723048905,1.0
banane288,16.03398085649036,5.0,-468.04826687814176,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane289,20.0,5.0,3.0,209.0,182.6891037056313,10.61608912284727,15.985832307755398,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane290,18.755900633934257,5.0,-3.810392787721703,209.0,179.67503832414516,10.388711814140803,22.881744354927918,5.0,4.2888949695263845,4.0,78.0603464127668,5.0,1.1411635362154073,1.0
banane291,20.158154400803287,5.0,-82.82638712956954,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane292,20.0,5.0,3.0,209.0,180.50149250102342,6.943664751768862,15.036561857307928,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane293,13.761249781551925,5.0,13.081903672792853,209.0,173.53610764263894,9.043321655739192,18.1547608629612,5.0,2.8004945364458758,4.0,71.0427810509286,5.0,1.6867538347694002,1.0
banane294,15.465999324896337,5.0,49.4843618939932,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane295,20.0,5.0,3.0,209.0,180.2313654114644,4.181489105731656,13.779500802000719,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane296,19.020473485110745,5.0,2.2671876124992107,209.0,181.22805231913398,-0.16674952253593744,20.25333340089103,5.0,0.005225326359060922,4.0,82.4279250361524,5.0,-0.21253685188678073,1.0
banane297,14.781623080769407,5.0,422.3749467377034,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane298,20.0,5.0,3.0,209.0,179.98705011463196,25.917703433100062,18.395267341798558,5.0,4.0,4.0,75.8,5.0,2.0,1.0
banane299,17.553051034985604,5.0,6.8281325645867605,209.0,180.41901149849858,2.2119449252649854,21.592963896256506,5.0,-1.2189890104500583,4.0,86.76045037842938,5.0,1.577447846763896,1.0
banane300,21.228621214733025,5.0,116.14427865852154,209.0,182.0,6.0,20.0,5.0,4.0,4.0,75.8,5.0,2.0,1.0
