,longueur,v_longueur,largeur,v_largeur,r,v,b,v_rvb,sucre,v_sucre,eau,v_eau,fibres,v_fibre
cerise,3.2894962476863707,0.5,1.818288377418725,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,189.97634138723734,16.303268081179034,20.353390830247896,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.449192184982915,0.5,1.7774554517284247,0.5,153.31683360143236,33.559783447696844,22.56925251861012,15.0,16.35564828291194,5.0,90.74885064274288,5.0,1.5971979331830917,0.5
cerise,1.8585911170347678,0.5,1.7286816640872793,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,196.6760692683553,13.856592059179643,14.345003925494868,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.2191723153660265,0.5,2.7624280037469133,0.5,208.00703351878994,26.37324581038533,12.935064375091352,15.0,11.9888872653626,5.0,80.21521751095867,5.0,1.771930012636177,0.5
cerise,2.0740070365009005,0.5,1.240815855460728,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,204.65207307072131,24.743136358754576,-6.205494862785628,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.7253953475207497,0.5,1.7429869938578908,0.5,166.24555981817429,8.947333820471652,13.958910410298035,15.0,12.856323993672142,5.0,82.65303491131276,5.0,1.2633969888748404,0.5
cerise,2.0213782340082367,0.5,1.5799996229562592,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,177.8066021323016,10.960703638381652,10.757477780320839,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.9196677322801674,0.5,2.1062977470059225,0.5,173.11377247589672,52.062561496691494,-14.832545226016471,15.0,12.51263594536448,5.0,76.95507833873349,5.0,1.4757665195944865,0.5
cerise,2.530650731165738,0.5,1.8795294803832387,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,186.44561883946673,30.58746652489431,-9.383405963516378,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.1463036031910239,0.5,1.1864020206506904,0.5,194.77163589974842,64.84430389121503,24.56750992002545,15.0,12.994978952402924,5.0,78.55196284209372,5.0,0.6521558705979247,0.5
cerise,2.1776000778969933,0.5,1.4486729352395953,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,187.59113978332337,0.1903474920799635,-2.466404751831817,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.1548418517962094,0.5,2.3585437132677423,0.5,179.5302977261589,7.163754341029547,24.960275165946538,15.0,6.631983044574914,5.0,82.3410468758534,5.0,2.313415604867977,0.5
cerise,1.6264183575009699,0.5,2.1228548722461666,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,183.44867754180677,20.30158285207503,56.56253872056547,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.6907461683710134,0.5,1.1259368354763435,0.5,214.4710059442265,12.166135158319724,-13.118222830416595,15.0,7.080934725354165,5.0,82.81315034955567,5.0,2.2727372371061407,0.5
cerise,2.6099574490418664,0.5,1.5903134521762579,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,168.65775893985472,36.04044862803026,24.13200469543755,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.689773636740241,0.5,1.1226042409907153,0.5,159.77674616892514,8.355067680216624,-28.20517949968768,15.0,4.266173302093923,5.0,85.28645415636734,5.0,1.0498661792299182,0.5
cerise,1.338320308735145,0.5,1.4823918104069107,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,174.5522662415077,-4.752130563166489,28.55702343587948,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.6330600431776745,0.5,1.8762770273276452,0.5,195.60319465522355,34.154910452208604,16.84885520577963,15.0,6.894037180001882,5.0,79.33199965424517,5.0,1.6259082944068242,0.5
cerise,1.7102646450083316,0.5,1.9209562111198852,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,195.81520184522097,23.908415816422185,32.79963030741967,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.536950043612697,0.5,0.7744273243408448,0.5,185.13813228155652,10.183467918591816,-17.373450947024093,15.0,1.6175399423005192,5.0,90.32731929671135,5.0,0.5510258987668972,0.5
cerise,1.639626617961098,0.5,1.435665899935731,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,199.13141963291875,-1.0225295201602567,2.8678128811478434,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.1742666707969351,0.5,2.194996748085619,0.5,141.17645709416007,3.8144539011608876,-6.3993663691790275,15.0,1.0736059565896365,5.0,92.07612956992197,5.0,0.8359312734045425,0.5
cerise,2.131702516028079,0.5,2.4945120595989496,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,207.59901647458486,26.024304014528617,22.121259276770928,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.743560578508197,0.5,2.1156006531569758,0.5,190.91409422227065,20.912397742449517,-0.6104153949337991,15.0,10.360260737032272,5.0,88.45784939362129,5.0,1.5219578773937479,0.5
cerise,1.726044623310985,0.5,2.072766771730476,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,191.7605346712532,-2.3596614678147994,2.3408818765211485,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.121459030913945,0.5,1.4482001618105425,0.5,177.4185206379933,10.765834138276553,-20.891519322133014,15.0,1.153104404781251,5.0,82.9057737887327,5.0,1.407481423917004,0.5
cerise,1.6206728222022266,0.5,1.763125451707287,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,170.18107091108527,33.41339166580816,17.696478168701915,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.8121740207854922,0.5,2.3061375598999296,0.5,166.7791818376795,17.724383977873508,23.21410136238996,15.0,8.709721627792913,5.0,82.32652394808295,5.0,1.7135105426918638,0.5
cerise,0.7517416838867823,0.5,1.990085585286435,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,207.3409958168819,9.730907536138755,10.478796820398067,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.2614395272953565,0.5,1.6196452916382758,0.5,189.70583855887807,17.371739592395304,29.612318222950126,15.0,14.026380793737463,5.0,85.37605495313449,5.0,1.5230661023488856,0.5
cerise,1.883488932370448,0.5,1.9130854222735623,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,187.9228308444351,21.536589552984193,35.42689689052293,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.951117738379105,0.5,2.443783466780915,0.5,201.59054429816644,19.573106656305477,13.879036894055996,15.0,4.925372185268571,5.0,98.20314981154749,5.0,1.806045871831057,0.5
cerise,2.8464126516585835,0.5,1.1489217966463823,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,177.5527870873985,23.353018940159963,18.18282420983635,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.2957268802129556,0.5,1.7832985520191897,0.5,204.90892606921318,-13.41950136744303,-7.2183076769619525,15.0,9.931591253352657,5.0,87.04492658089518,5.0,1.4434305296142425,0.5
cerise,1.782018948947863,0.5,2.1187110907197413,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
banane,19.934195230357368,5.0,3.0788165062952086,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,152.40824361922046,203.57089692471416,8.663140823537717,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,25.691809543507695,5.0,0.05278309517110635,0.5,204.74481340357852,175.15900303116956,-9.73528483379876,20.0,2.84890739685395,4.0,75.66937377728814,5.0,0.88187986071082,1.0
banane,14.135993673251967,5.0,2.537215209081096,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,214.48497381963122,212.57348374561477,15.046214001421184,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,16.17094782896234,5.0,9.217332202195273,0.5,183.9293593282364,199.0922463483974,17.92984676453139,20.0,6.79632490351162,4.0,76.52780657629805,5.0,2.7300433137193583,1.0
banane,27.171193076346864,5.0,2.7904787562244864,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,211.7366179054768,176.8846946903542,-0.5171508582203375,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,18.559764467930247,5.0,-0.7321427807485192,0.5,191.7074934905549,157.52928832658438,-6.9496329876208165,20.0,8.6643131910828,4.0,70.40615284262472,5.0,4.172865845585655,1.0
banane,11.857560137949404,5.0,3.1364751126257855,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,189.64179263676954,178.393472047615,18.36352348258557,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,12.929552113013985,5.0,-1.1766359838852818,0.5,257.8557230705325,185.3529873782975,58.19973456422252,20.0,7.413397001777993,4.0,70.96764164647016,5.0,2.527106427457297,1.0
banane,17.969342047620994,5.0,2.7985216108760835,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,216.4378209080126,159.55846697170165,-25.479269053235225,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,16.64437689781129,5.0,0.41180344115272494,0.5,227.4317974341367,167.91447675821465,-10.631358167420242,20.0,8.249432245658843,4.0,76.09078713229366,5.0,0.39885707368049905,1.0
banane,24.675102699771216,5.0,3.1259459804098353,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,215.72302486516764,195.55956912042097,-22.67816550147662,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,28.856007168987496,5.0,-0.21314005172164308,0.5,181.28726496776608,164.86669465854388,15.047922379306371,20.0,6.959371917339835,4.0,68.92811436994933,5.0,0.617123648565032,1.0
banane,22.304491273466432,5.0,2.437713869132122,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,189.70345353457665,173.68539073713123,-6.164546827285038,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,19.014101873496692,5.0,2.5986091043499195,0.5,209.2082892236139,196.72378905325104,11.616196803757902,20.0,6.637317992885572,4.0,75.41634215011992,5.0,2.4281967877090693,1.0
banane,28.641335864718695,5.0,2.927951919069225,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,192.2525041711839,201.76190257653656,-6.434704993443473,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,22.353913081986704,5.0,10.221314899417186,0.5,202.858738417233,171.4019534134235,-3.0384732570843695,20.0,5.301307951462967,4.0,81.69985075003028,5.0,1.511605948933923,1.0
banane,18.254615330472447,5.0,2.2845506846099353,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,238.6198399920624,171.23218966281732,2.1845805168529107,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,16.710906804521606,5.0,-2.5516197274661394,0.5,204.41394731255608,196.42708474352605,16.48100380286104,20.0,11.869802223444328,4.0,72.44701131935837,5.0,2.3565084594687473,1.0
banane,28.35704383041663,5.0,4.1996792612223555,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,197.69520495906525,187.79092923840534,0.26979951641749533,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,25.708262365171077,5.0,3.8796498698320616,0.5,215.6458223610528,160.58151005969023,21.486148735144415,20.0,4.162841814830824,4.0,83.0771823740188,5.0,0.07843544222002463,1.0
banane,31.20332164483427,5.0,2.6136280814753396,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,233.67576488687337,186.3814957171898,-3.7843382815193625,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,22.181700777096673,5.0,1.9260736801462224,0.5,195.13628006619578,199.3581037494932,0.42799596334856016,20.0,2.692225266214924,4.0,73.64754940830706,5.0,1.0865306079967274,1.0
banane,26.50336470445464,5.0,3.5979798519713295,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,200.5495321402328,170.7019888194929,-5.5404246353922595,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,19.41226541252578,5.0,7.876254493924285,0.5,199.9782036508746,211.00922662026755,-14.09712991670871,20.0,5.144223875877577,4.0,81.10340825315382,5.0,2.7373217314500637,1.0
banane,21.006239599703548,5.0,3.5050202193275473,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,187.6217622909283,172.5192220170847,-14.031469393233866,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,21.561127985036272,5.0,2.217730011484935,0.5,221.0842430755479,178.38371293553246,17.311443056568162,20.0,2.109512038340885,4.0,75.96854266619467,5.0,1.7549336590792175,1.0
banane,24.683859262011016,5.0,3.5080823938757453,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,194.01576464619828,221.0883604247812,12.296917410789339,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,18.913443812735473,5.0,0.7252455835483169,0.5,215.6596958905775,195.08964466175837,-1.069570699530546,20.0,12.220887911888914,4.0,75.21480066218322,5.0,2.109163469884836,1.0
banane,27.071958442822194,5.0,2.42101997932806,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,227.51436568935134,206.15781049592712,0.5247916789102902,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,23.971691066958975,5.0,-2.2025036356888776,0.5,217.26584560419138,191.36454467510325,-13.933438026811668,20.0,1.6869308103461034,4.0,64.99177464287416,5.0,2.7117872731308514,1.0
banane,19.005903367946495,5.0,3.670430646981535,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,195.94785267088483,201.78210353790521,40.51657348269424,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,32.49705382178699,5.0,4.191633254784833,0.5,202.9185209629607,142.48740528074293,-5.137121747390612,20.0,2.851114680544832,4.0,76.11436149453559,5.0,1.3436386910267104,1.0
banane,19.40920218030368,5.0,3.3582939778827967,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,212.94407197381966,174.77656661844105,25.007917955990848,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,13.895909998841974,5.0,0.8642557515559677,0.5,189.95020616454582,176.52422777324492,-8.209346852227096,20.0,3.6467838047871846,4.0,70.52556813803122,5.0,0.3090801751789851,1.0
banane,24.238541658323676,5.0,2.349672371863168,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,175.77555876689055,198.55631488101582,7.9879668348544275,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,13.392582124387847,5.0,4.476177773603422,0.5,224.60556889702715,203.53555070195532,16.428335152142964,20.0,0.15260425738269578,4.0,78.29440492658134,5.0,2.111037455986916,1.0
banane,16.696589221738048,5.0,2.5250115111936564,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,257.9155018089205,165.04724564812784,6.2839734163220715,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,21.68960022645288,5.0,-2.4970823646021323,0.5,194.47500655605725,201.7233931366305,-7.996483738580469,20.0,8.659004829396206,4.0,70.18166824555863,5.0,0.5837833710026243,1.0
banane,16.954816363945017,5.0,2.4544200723580554,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,174.94542250941663,181.0483306333567,25.761516479020745,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,27.032020988695677,5.0,7.480179255109243,0.5,188.56890756301175,179.6849285225421,5.918103803756361,20.0,1.8081149961996172,4.0,68.28185499346029,5.0,1.7843158122139653,1.0
banane,18.38538658875544,5.0,3.2386554252751782,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,205.64576797846357,182.60665876656915,-20.88600999299547,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,16.19484979924737,5.0,7.253802894070354,0.5,225.2981781884959,180.70291467361366,22.341649819560224,20.0,1.735051305432012,4.0,75.91477730032247,5.0,0.8598993580631931,1.0
banane,19.245117077970427,5.0,2.3477493186159695,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,220.90544501614923,184.32427539044335,6.379324849096465,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,19.907832360610946,5.0,5.603771770246917,0.5,224.39626141422931,171.85491240945152,5.254103793121759,20.0,4.697238307302364,4.0,80.32835924144197,5.0,1.5297637413641871,1.0
banane,15.164256438502534,5.0,3.590285147963818,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,227.74784684781054,187.1240422707581,-4.450756920155804,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,22.66942341424105,5.0,-8.802286478437942,0.5,218.22454943182416,159.06163313239514,-26.018607214597637,20.0,0.222070208837013,4.0,66.43507069032457,5.0,0.8164172739935829,1.0
banane,11.872761302053618,5.0,3.382301533553266,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,179.03878435266944,186.45659723902506,-46.25083377374466,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,23.507712615000603,5.0,1.1890555002654155,0.5,201.6234092402094,190.71270578912495,-23.940175496838126,20.0,12.879457881653291,4.0,77.2562301722946,5.0,1.8513644177754176,1.0
banane,34.48030773951564,5.0,1.9079858020644151,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,203.99567207564024,175.68140538162646,8.829791408705047,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,25.393612849844917,5.0,-0.5722711775622455,0.5,238.82827032338375,157.28841823265623,-33.161287236599705,20.0,13.174585624715242,4.0,74.70598788379715,5.0,1.4367625919900737,1.0
banane,26.088399643889055,5.0,3.1412673799993347,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,202.91308206972,208.2630057318362,-8.538348824431107,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,13.969040898018509,5.0,-1.8981564863225664,0.5,223.62181141173127,158.08436961920017,31.53208076925319,20.0,2.942728359237764,4.0,83.1679079847252,5.0,0.7829729914595756,1.0
banane,14.751335969977625,5.0,2.4277439570824346,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,198.6156544788938,180.36442759074026,4.70879228382905,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.675885275486657,5.0,8.80272869155392,0.5,239.44987499377615,168.43556080222203,26.094664045680982,20.0,7.094543815655356,4.0,83.29977097649764,5.0,2.192141546912794,1.0
banane,12.262566850086898,5.0,2.9248715821218383,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,232.75968396556848,158.0381410106678,26.399379503010703,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,16.580146132167975,5.0,5.0123845975165295,0.5,215.2727649872664,190.63136736262706,-14.105375552040737,20.0,6.327304224021039,4.0,81.4005771873002,5.0,2.107743907017119,1.0
banane,25.515174760276132,5.0,2.3026392005255585,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,223.06015165936512,172.4827075813535,-25.812782132022093,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,19.654028278698185,5.0,6.464608452925529,0.5,221.035378809471,180.12401902979175,-0.9231551059581031,20.0,6.591056132341534,4.0,75.95652449858113,5.0,1.2972882678619821,1.0
banane,13.110206737121313,5.0,3.8240060988170512,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,213.65539729240896,192.1599832529464,3.593961098353314,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,23.189499835947398,5.0,0.9170461832616206,0.5,209.35974959733468,178.8824198770872,23.670308340851225,20.0,8.224258683400338,4.0,69.70936916767154,5.0,1.446199972403991,1.0
banane,20.50104110784696,5.0,2.848928338357003,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,222.7704777444034,201.1873482597619,14.513620468387227,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,21.641266285921468,5.0,12.663774551917255,0.5,204.83972262607233,189.4605636509651,-0.7626024166989964,20.0,8.024458626634127,4.0,78.91650628215773,5.0,-0.07476301686194242,1.0
banane,21.19286191382532,5.0,2.568873804751212,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,203.8870853634224,184.9084891950763,33.53865956267735,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,18.032575460055476,5.0,-1.4063563551059062,0.5,174.86885562185606,174.38673534603745,-6.502259644699832,20.0,7.545858671102481,4.0,75.24689987661739,5.0,2.534219359257704,1.0
banane,21.606118010051475,5.0,2.263311456527624,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,20.0,5.0,3.0,0.5,194.0841477592316,182.87921939266027,-8.051431286080865,20.0,5.0,4.0,75.8,5.0,2.0,1.0
banane,10.176655623252968,5.0,4.62911739070857,0.5,202.18326999669668,212.25646440412197,15.160044925754004,20.0,4.413300400692079,4.0,79.53100886041754,5.0,2.494210100632072,1.0
banane,16.81203667551493,5.0,2.38546594168516,0.5,209.0,182.0,6.0,20.0,5.0,4.0,75.8,5.0,2.0,1.0
tomate,4.96149029445352,5.0,21.228530277063907,5.0,222.0,41.0,22.0,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,10.0,5.0,10.0,5.0,241.7078427459639,23.00740695896605,6.732576508770572,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,1.964511769152212,5.0,5.455019157474274,5.0,226.94748582454753,49.89449128868294,43.21460579289885,20.0,218.6135262825031,1.0,96.17289866860526,5.0,1.7261805449670056,0.6
tomate,10.928212731997638,5.0,21.276638908650543,5.0,222.0,41.0,22.0,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,10.0,5.0,10.0,5.0,232.40374362422534,38.69062972819839,15.659513931479736,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,2.4393164054636527,5.0,6.7724787362240475,5.0,228.0421744403841,63.5779557348201,15.295826154621347,20.0,219.64850644540894,1.0,86.96932140994473,5.0,1.6965277856283025,0.6
tomate,7.346908694229604,5.0,8.19610144183028,5.0,222.0,41.0,22.0,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,10.0,5.0,10.0,5.0,194.73933102514647,52.47064351965554,15.61340472525015,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,14.654518903392365,5.0,7.522321847476507,5.0,206.04747866931712,46.57288130705404,37.92372598172763,20.0,218.59430500056664,1.0,94.50097882159892,5.0,0.8390189643659849,0.6
tomate,9.086916260290284,5.0,9.354593953248138,5.0,222.0,41.0,22.0,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,10.0,5.0,10.0,5.0,205.4384760753553,17.042290221219638,-41.995375193014226,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,2.8919100112317437,5.0,3.5017035083233594,5.0,236.93009278965798,70.43080010752003,41.5475988236131,20.0,220.37835195445098,1.0,90.41786614618675,5.0,-0.20984424730142148,0.6
tomate,7.496362671282128,5.0,3.06008343469903,5.0,222.0,41.0,22.0,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,10.0,5.0,10.0,5.0,222.12060487096267,67.48859766641986,13.008494361464207,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,10.263501108968674,5.0,4.20100853423306,5.0,270.7117339050987,49.43544202801937,34.40991472687729,20.0,218.77735877599252,1.0,101.44089210908294,5.0,1.0556616133339447,0.6
tomate,5.148862839911478,5.0,12.980836543256165,5.0,222.0,41.0,22.0,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,10.0,5.0,10.0,5.0,239.76334184945003,48.589910677796155,30.72039872677748,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,8.063744878719394,5.0,8.873134715703738,5.0,207.72829783829408,33.052472545640754,3.163999817456858,20.0,222.1595022786274,1.0,93.92985792508262,5.0,1.145760861427218,0.6
tomate,9.952430361552594,5.0,13.320037600532785,5.0,222.0,41.0,22.0,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,10.0,5.0,10.0,5.0,226.14142832675003,59.219143071860316,35.15159707291336,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,19.047504006327888,5.0,12.362102635429766,5.0,218.42757658583045,91.71780217168276,8.219260670046484,20.0,221.23170761311872,1.0,97.94466449440165,5.0,1.5043840584040777,0.6
tomate,6.69941828518024,5.0,7.123809814568108,5.0,222.0,41.0,22.0,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,10.0,5.0,10.0,5.0,210.94346909548375,38.40858978528963,10.525334493768268,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,14.60335887265585,5.0,9.398702223953412,5.0,239.7668142319349,23.831517340769064,36.05641397066405,20.0,220.13040887077509,1.0,96.6027960375317,5.0,0.6571242662832613,0.6
tomate,10.961257722718656,5.0,16.9689820592814,5.0,222.0,41.0,22.0,20.0,220.0,1.0,94.0,5.0,1.2,0.6
tomate,10.0,5.0,10.0,5.0,219.5070493498431,51.88742010984465,26.992436592918768,20.0,220.0,1.0,94.0,5.0,1.2,0.6
